Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
ENSEMBLE,2006-01-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,13.399701,668
ENSEMBLE,2006-01-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
ENSEMBLE,2006-01-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,21.232641,39533
ENSEMBLE,2006-01-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,22.922881,9440
ENSEMBLE,2006-01-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,14.811308,131097
ENSEMBLE,2006-01-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,14.315475,44143
ENSEMBLE,2006-01-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,14.97342,9744
ENSEMBLE,2006-01-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
ENSEMBLE,2006-01-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
ENSEMBLE,2006-01-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,24.257127,5472
ENSEMBLE,2006-01-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,16.934552,2353
ENSEMBLE,2006-01-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,9.335202,1605
ENSEMBLE,2006-01-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,25.114038,137884
ENSEMBLE,2006-01-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,19.02879,48489
ENSEMBLE,2006-01-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,37.801115,538
ENSEMBLE,2006-01-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
ENSEMBLE,2006-01-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,36.749174,7870
ENSEMBLE,2006-01-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
ENSEMBLE,2006-01-01,5-054,5-054,ASH VALLEY,ASH VALLEY,12.629509,9482
