Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
ENSEMBLE,2021-08-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,20.624251,668
ENSEMBLE,2021-08-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
ENSEMBLE,2021-08-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,66.19377,39743
ENSEMBLE,2021-08-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,68.912545,9502
ENSEMBLE,2021-08-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,98.493579,159794
ENSEMBLE,2021-08-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,76.830756,74425
ENSEMBLE,2021-08-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,72.825364,9746
ENSEMBLE,2021-08-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
ENSEMBLE,2021-08-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
ENSEMBLE,2021-08-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,57.507021,5982
ENSEMBLE,2021-08-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,54.282618,2353
ENSEMBLE,2021-08-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,2.539564,1605
ENSEMBLE,2021-08-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,56.014208,137884
ENSEMBLE,2021-08-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,115.962218,48489
ENSEMBLE,2021-08-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,74.048327,538
ENSEMBLE,2021-08-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
ENSEMBLE,2021-08-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,83.022236,7870
ENSEMBLE,2021-08-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
