Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
ENSEMBLE,2022-05-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,40.039787,37173
ENSEMBLE,2022-05-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,9.132567,178529
ENSEMBLE,2022-05-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,95.690488,110099
ENSEMBLE,2022-05-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,78.43472,29366
ENSEMBLE,2022-05-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,75.088759,513210
ENSEMBLE,2022-05-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,74.692934,305817
ENSEMBLE,2022-05-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,105.182455,30572
ENSEMBLE,2022-05-01,7-016,7-016,AMES VALLEY,AMES VALLEY,10.231382,487562
ENSEMBLE,2022-05-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,6.936048,584286
ENSEMBLE,2022-05-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,109.63981,22366
ENSEMBLE,2022-05-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,130.936684,38900
ENSEMBLE,2022-05-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,9.09188,9175
ENSEMBLE,2022-05-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,18.017622,4542275
ENSEMBLE,2022-05-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,82.092065,89741
ENSEMBLE,2022-05-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,121.480501,3590
ENSEMBLE,2022-05-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,78.64884,3534
ENSEMBLE,2022-05-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,89.127168,17646
ENSEMBLE,2022-05-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,5.934907,1152313
ENSEMBLE,2022-05-01,5-054,5-054,ASH VALLEY,ASH VALLEY,67.53263,27015
ENSEMBLE,2022-05-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,11.102001,124166
ENSEMBLE,2022-05-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,115.127506,8980
ENSEMBLE,2022-05-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,102.253149,3334
ENSEMBLE,2022-05-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,81.279672,86226
ENSEMBLE,2022-05-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,30.426052,40934
ENSEMBLE,2022-05-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,46.164755,6191
ENSEMBLE,2022-05-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,12.081956,175679
ENSEMBLE,2022-05-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,16.650987,402232
ENSEMBLE,2022-05-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,106.851892,57762
ENSEMBLE,2022-05-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,94.180051,63121
ENSEMBLE,2022-05-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,137.246109,7582
ENSEMBLE,2022-05-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,1.743806,32897
ENSEMBLE,2022-05-01,5-015,5-015,BIG VALLEY,BIG VALLEY,89.206641,108957
ENSEMBLE,2022-05-01,5-004,5-004,BIG VALLEY,BIG VALLEY,83.792315,413987
ENSEMBLE,2022-05-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,12.470321,144867
ENSEMBLE,2022-05-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,5.241197,138327
ENSEMBLE,2022-05-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,5.624675,9994
ENSEMBLE,2022-05-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,127.382884,10131
ENSEMBLE,2022-05-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,6.328837,282155
ENSEMBLE,2022-05-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,2.693197,405078
ENSEMBLE,2022-05-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,125.233349,6201
ENSEMBLE,2022-05-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,78.300977,36119
ENSEMBLE,2022-05-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,65.929933,146102
ENSEMBLE,2022-05-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,6.044886,2234028
ENSEMBLE,2022-05-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,75.658102,14244
ENSEMBLE,2022-05-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,13.477364,413087
ENSEMBLE,2022-05-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,4.357489,97673
ENSEMBLE,2022-05-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,24.301776,31076
ENSEMBLE,2022-05-01,6-101,6-101,BULL FLAT,BULL FLAT,30.162981,78457
ENSEMBLE,2022-05-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,99.555913,10579
ENSEMBLE,2022-05-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,45.118075,12924
ENSEMBLE,2022-05-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,44.255047,14515
ENSEMBLE,2022-05-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,56.367596,358135
ENSEMBLE,2022-05-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,14.556353,39581
ENSEMBLE,2022-05-01,6-070,6-070,CACTUS FLAT,CACTUS FLAT,6.646219,31593
ENSEMBLE,2022-05-01,7-007,7-007,CADIZ VALLEY,CADIZ VALLEY,2.784715,1213316
ENSEMBLE,2022-05-01,6-090,6-090,CADY FAULT AREA,CADY FAULT AREA,15.17565,35753
ENSEMBLE,2022-05-01,9-006,9-006,CAHUILLA VALLEY,CAHUILLA VALLEY,41.109202,81848
ENSEMBLE,2022-05-01,6-079,6-079,CALIFORNIA VALLEY,CALIFORNIA VALLEY,8.202412,261304
ENSEMBLE,2022-05-01,7-041,7-041,CALZONA VALLEY,CALZONA VALLEY,9.316597,340869
ENSEMBLE,2022-05-01,6-061,6-061,CAMEO AREA,CAMEO AREA,5.298791,41842
ENSEMBLE,2022-05-01,9-028,9-028,CAMPO VALLEY,CAMPO VALLEY,48.416992,15902
ENSEMBLE,2022-05-01,7-046,7-046,CANEBRAKE VALLEY,CANEBRAKE VALLEY,6.920197,24310
ENSEMBLE,2022-05-01,3-007,3-007,CARMEL VALLEY,CARMEL VALLEY,80.012172,18978
ENSEMBLE,2022-05-01,3-018,3-018,CARPINTERIA,CARPINTERIA,97.238221,33981
ENSEMBLE,2022-05-01,3-019,3-019,CARRIZO PLAIN,CARRIZO PLAIN,4.851891,946901
ENSEMBLE,2022-05-01,6-006,6-006,CARSON VALLEY,CARSON VALLEY,75.494609,44241
ENSEMBLE,2022-05-01,5-029,5-029,CASTAC LAKE VALLEY,CASTAC LAKE VALLEY,80.117272,16014
ENSEMBLE,2022-05-01,2-008,2-008,CASTRO VALLEY,CASTRO VALLEY,53.305627,8193
ENSEMBLE,2022-05-01,6-038,6-038,CAVES CANYON VALLEY,CAVES CANYON VALLEY,16.090012,328088
ENSEMBLE,2022-05-01,5-045,5-045,CAYTON VALLEY,CAYTON VALLEY,108.30252,5874
ENSEMBLE,2022-05-01,3-038,3-038,CAYUCOS VALLEY,CAYUCOS VALLEY,64.052687,949
ENSEMBLE,2022-05-01,7-043,7-043,CHEMEHUEVI VALLEY,CHEMEHUEVI VALLEY,5.399369,1221349
ENSEMBLE,2022-05-01,7-032,7-032,CHOCOLATE VALLEY,CHOCOLATE VALLEY,2.887221,580540
ENSEMBLE,2022-05-01,3-005,3-005,CHOLAME VALLEY,CHOLAME VALLEY,19.315849,179070
ENSEMBLE,2022-05-01,3-042,3-042,CHORRO VALLEY,CHORRO VALLEY,115.023052,6377
ENSEMBLE,2022-05-01,5-061,5-061,CHROME TOWN AREA,CHROME TOWN AREA,19.948374,6334
ENSEMBLE,2022-05-01,7-005,7-005,CHUCKWALLA VALLEY,CHUCKWALLA VALLEY,2.972299,2704920
ENSEMBLE,2022-05-01,2-005,2-005,CLAYTON VALLEY,CLAYTON VALLEY,68.923346,80244
