Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
ENSEMBLE,2021-10-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,14.486859,37173
ENSEMBLE,2021-10-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,9.137081,179273
ENSEMBLE,2021-10-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,36.705638,110099
ENSEMBLE,2021-10-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,33.752401,29366
ENSEMBLE,2021-10-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,27.718262,513210
ENSEMBLE,2021-10-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,28.821962,305817
ENSEMBLE,2021-10-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,38.764032,30572
ENSEMBLE,2021-10-01,7-016,7-016,AMES VALLEY,AMES VALLEY,2.697839,487562
ENSEMBLE,2021-10-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,5.443526,584286
ENSEMBLE,2021-10-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,47.101493,22366
ENSEMBLE,2021-10-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,52.435604,38900
ENSEMBLE,2021-10-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,7.895695,9175
ENSEMBLE,2021-10-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,11.98019,4542154
ENSEMBLE,2021-10-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,32.424109,89741
ENSEMBLE,2021-10-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,41.094429,3590
ENSEMBLE,2021-10-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,39.726938,3534
ENSEMBLE,2021-10-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,45.72277,17646
ENSEMBLE,2021-10-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,5.399273,1152313
ENSEMBLE,2021-10-01,5-054,5-054,ASH VALLEY,ASH VALLEY,27.765279,27015
ENSEMBLE,2021-10-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,2.926035,124166
ENSEMBLE,2021-10-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,39.341565,8909
ENSEMBLE,2021-10-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,60.495201,3334
ENSEMBLE,2021-10-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,43.085634,85994
ENSEMBLE,2021-10-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,7.047345,40934
ENSEMBLE,2021-10-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,5.098853,6191
ENSEMBLE,2021-10-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,1.989191,175679
ENSEMBLE,2021-10-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,3.334774,402232
ENSEMBLE,2021-10-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,54.377032,57629
