Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
ENSEMBLE,2008-04-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,38.439082,37173
ENSEMBLE,2008-04-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,9.934187,179235
ENSEMBLE,2008-04-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,67.868328,110099
ENSEMBLE,2008-04-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,52.376047,29366
ENSEMBLE,2008-04-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,51.150562,513210
ENSEMBLE,2008-04-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,49.814124,305817
ENSEMBLE,2008-04-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,72.904651,30572
ENSEMBLE,2008-04-01,7-016,7-016,AMES VALLEY,AMES VALLEY,6.843757,487562
ENSEMBLE,2008-04-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,6.155552,584286
ENSEMBLE,2008-04-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,93.284226,22366
ENSEMBLE,2008-04-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,104.686324,38900
ENSEMBLE,2008-04-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,73.521417,9175
ENSEMBLE,2008-04-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,16.679521,4542256
ENSEMBLE,2008-04-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,44.256182,89741
ENSEMBLE,2008-04-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,102.356825,3590
ENSEMBLE,2008-04-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,80.974533,3534
ENSEMBLE,2008-04-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,68.652386,17646
ENSEMBLE,2008-04-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,5.229235,1152313
ENSEMBLE,2008-04-01,5-054,5-054,ASH VALLEY,ASH VALLEY,55.084842,27015
ENSEMBLE,2008-04-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,3.411771,124166
ENSEMBLE,2008-04-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,93.734187,8980
ENSEMBLE,2008-04-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,100.244151,3334
ENSEMBLE,2008-04-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,65.563149,84530
ENSEMBLE,2008-04-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,38.483046,40934
ENSEMBLE,2008-04-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,73.939105,6191
ENSEMBLE,2008-04-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,7.877874,175679
ENSEMBLE,2008-04-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,3.898096,402232
ENSEMBLE,2008-04-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,111.881135,57763
ENSEMBLE,2008-04-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,61.773585,59223
ENSEMBLE,2008-04-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,119.266157,7582
ENSEMBLE,2008-04-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,48.766787,32897
ENSEMBLE,2008-04-01,5-015,5-015,BIG VALLEY,BIG VALLEY,70.154841,108957
ENSEMBLE,2008-04-01,5-004,5-004,BIG VALLEY,BIG VALLEY,58.473517,413987
ENSEMBLE,2008-04-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,71.082924,144867
ENSEMBLE,2008-04-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,1.323979,138327
ENSEMBLE,2008-04-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,56.862918,9994
ENSEMBLE,2008-04-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,84.255773,10134
ENSEMBLE,2008-04-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,12.355262,282155
ENSEMBLE,2008-04-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,2.831435,405078
ENSEMBLE,2008-04-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,96.602161,6201
ENSEMBLE,2008-04-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,62.847581,35632
ENSEMBLE,2008-04-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,36.456847,145169
ENSEMBLE,2008-04-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,7.341999,2234022
ENSEMBLE,2008-04-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,48.593653,14244
ENSEMBLE,2008-04-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,7.003922,413087
ENSEMBLE,2008-04-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,2.36098,97673
ENSEMBLE,2008-04-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,25.282758,31076
ENSEMBLE,2008-04-01,6-101,6-101,BULL FLAT,BULL FLAT,19.632691,78457
ENSEMBLE,2008-04-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,72.729086,10579
ENSEMBLE,2008-04-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,53.07931,12924
ENSEMBLE,2008-04-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,53.488116,14515
ENSEMBLE,2008-04-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,55.361318,357721
ENSEMBLE,2008-04-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,7.77133,39581
ENSEMBLE,2008-04-01,6-070,6-070,CACTUS FLAT,CACTUS FLAT,5.958503,31593
ENSEMBLE,2008-04-01,7-007,7-007,CADIZ VALLEY,CADIZ VALLEY,3.154123,1213316
ENSEMBLE,2008-04-01,6-090,6-090,CADY FAULT AREA,CADY FAULT AREA,3.758845,35753
ENSEMBLE,2008-04-01,9-006,9-006,CAHUILLA VALLEY,CAHUILLA VALLEY,58.499096,81848
ENSEMBLE,2008-04-01,6-079,6-079,CALIFORNIA VALLEY,CALIFORNIA VALLEY,9.8129,261304
ENSEMBLE,2008-04-01,7-041,7-041,CALZONA VALLEY,CALZONA VALLEY,5.919761,340869
ENSEMBLE,2008-04-01,6-061,6-061,CAMEO AREA,CAMEO AREA,3.289996,41842
ENSEMBLE,2008-04-01,9-028,9-028,CAMPO VALLEY,CAMPO VALLEY,66.577412,15902
ENSEMBLE,2008-04-01,7-046,7-046,CANEBRAKE VALLEY,CANEBRAKE VALLEY,11.766269,24310
ENSEMBLE,2008-04-01,3-007,3-007,CARMEL VALLEY,CARMEL VALLEY,65.436137,18978
ENSEMBLE,2008-04-01,3-018,3-018,CARPINTERIA,CARPINTERIA,74.820911,33648
ENSEMBLE,2008-04-01,3-019,3-019,CARRIZO PLAIN,CARRIZO PLAIN,22.997231,945538
