MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2010-06-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,32.3176,30.0,14.0,47.0,23.3543,37173
SSEBOP,2010-06-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,10.1608,2.0,0.0,10.0,21.6609,179273
SSEBOP,2010-06-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,107.9916,106.0,80.0,139.0,39.5734,110099
SSEBOP,2010-06-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,82.3082,82.0,53.0,110.0,38.9588,29366
SSEBOP,2010-06-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,64.458,49.0,32.0,95.0,44.2502,513210
SSEBOP,2010-06-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,49.3761,40.0,22.0,66.0,38.4055,305817
SSEBOP,2010-06-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,121.7209,130.0,100.0,152.0,41.2737,30572
SSEBOP,2010-06-01,7-016,7-016,AMES VALLEY,AMES VALLEY,9.4597,7.0,1.0,15.0,9.3772,487562
SSEBOP,2010-06-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,1.2699,0.0,0.0,1.0,4.8979,584286
SSEBOP,2010-06-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,112.8531,111.0,85.0,143.0,40.7966,22366
SSEBOP,2010-06-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,139.0017,148.0,128.0,157.0,26.5587,38900
SSEBOP,2010-06-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,59.2286,54.0,35.0,77.0,32.0855,9175
SSEBOP,2010-06-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,15.1992,8.496,0.1838,18.4806,26.0199,4542404
SSEBOP,2010-06-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,91.514,103.0,34.0,139.0,54.0424,89741
SSEBOP,2010-06-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,84.6526,88.0,67.0,103.0,24.7003,3590
SSEBOP,2010-06-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,59.9774,55.0,24.0,89.0,43.5983,3534
SSEBOP,2010-06-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,54.0929,55.0,34.0,73.0,29.5336,17646
SSEBOP,2010-06-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,3.7986,1.0,0.0,3.0,14.0732,1152313
SSEBOP,2010-06-01,5-054,5-054,ASH VALLEY,ASH VALLEY,77.1455,72.0,47.0,106.0,33.8881,27015
SSEBOP,2010-06-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,12.4774,12.0,4.0,19.0,9.2221,124166
SSEBOP,2010-06-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,72.6154,74.0,57.0,91.0,26.4758,8784
SSEBOP,2010-06-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,60.0369,59.0,37.0,87.0,29.5517,3334
SSEBOP,2010-06-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,96.1001,85.0,56.0,109.0,61.4281,86225
SSEBOP,2010-06-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,56.796,53.0,22.0,87.0,39.5111,40934
SSEBOP,2010-06-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,60.7375,62.0,30.0,87.0,39.506,6191
SSEBOP,2010-06-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,2.8503,0.0,0.0,3.0,6.0253,175679
SSEBOP,2010-06-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,6.4605,3.0,0.0,10.0,8.1552,402232
SSEBOP,2010-06-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,165.5052,177.0,156.0,185.0,30.3191,57709
SSEBOP,2010-06-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,104.5249,103.0,84.0,124.0,29.0204,63040
SSEBOP,2010-06-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,169.0069,175.0,166.0,180.0,19.3507,7581
