MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2011-08-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,29.9822,27.0,12.0,43.0,22.1649,37173
SSEBOP,2011-08-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,9.7249,2.0,0.0,10.0,21.264,179273
SSEBOP,2011-08-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,96.4287,95.0,73.0,121.0,33.114,110099
SSEBOP,2011-08-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,76.0332,76.0,52.0,98.0,33.2488,29366
SSEBOP,2011-08-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,58.088,40.0,20.0,94.0,50.189,513210
SSEBOP,2011-08-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,43.5859,31.0,13.0,61.0,42.165,305817
SSEBOP,2011-08-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,109.0575,115.0,84.0,138.0,39.2423,30572
SSEBOP,2011-08-01,7-016,7-016,AMES VALLEY,AMES VALLEY,8.48,6.0,1.0,13.0,9.6692,487562
SSEBOP,2011-08-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,0.6137,0.0,0.0,0.0,3.5265,584286
SSEBOP,2011-08-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,102.6309,100.0,72.0,133.0,45.2722,22366
SSEBOP,2011-08-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,128.0835,141.0,118.0,150.0,34.0782,38900
SSEBOP,2011-08-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,9.8022,4.0,0.0,17.0,12.4547,9175
SSEBOP,2011-08-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,18.4107,12.5068,2.4811,22.4744,26.8277,4542474
SSEBOP,2011-08-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,98.5549,113.0,40.0,145.0,54.5368,89741
SSEBOP,2011-08-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,69.1003,70.0,50.0,88.0,25.9938,3590
SSEBOP,2011-08-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,55.3359,51.0,24.0,81.0,38.7454,3534
SSEBOP,2011-08-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,65.7449,66.0,50.0,82.0,25.412,17646
SSEBOP,2011-08-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,1.7961,0.0,0.0,1.0,11.6002,1152313
SSEBOP,2011-08-01,5-054,5-054,ASH VALLEY,ASH VALLEY,65.4824,56.0,32.0,96.0,39.2201,27015
SSEBOP,2011-08-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,9.0991,8.0,3.0,14.0,7.2465,124166
SSEBOP,2011-08-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,54.6037,55.0,40.0,69.0,19.32,8877
SSEBOP,2011-08-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,57.4997,58.0,41.0,74.0,22.9545,3334
SSEBOP,2011-08-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,102.3824,92.0,67.0,117.0,54.9065,86226
