MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2006-03-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,28.7074,28.0,21.0,35.0,11.2926,36778
SSEBOP,2006-03-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,2.8408,0.0,0.0,0.0,10.5963,12950
SSEBOP,2006-03-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,36.6976,36.0,31.0,42.0,9.7136,110099
SSEBOP,2006-03-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,30.6594,31.0,24.0,38.0,11.3744,29361
SSEBOP,2006-03-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,10.0108,7.0,3.0,14.0,10.9291,513005
SSEBOP,2006-03-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,11.8081,10.0,4.0,16.0,10.5453,304884
SSEBOP,2006-03-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,25.1094,25.0,17.0,33.0,11.9643,29967
SSEBOP,2006-03-01,7-016,7-016,AMES VALLEY,AMES VALLEY,5.0611,3.0,0.0,7.0,6.3154,487562
SSEBOP,2006-03-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,1.4933,0.0,0.0,1.0,4.4364,584286
SSEBOP,2006-03-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,40.2185,40.0,33.0,48.0,10.7315,22366
SSEBOP,2006-03-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,48.3888,53.0,44.0,56.0,10.7002,38900
SSEBOP,2006-03-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,34.617,35.0,30.0,39.0,8.1671,9175
SSEBOP,2006-03-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,17.1104,15.0,7.0,24.0,13.7066,4540701
SSEBOP,2006-03-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,15.9136,13.0,6.0,22.0,13.4121,89741
SSEBOP,2006-03-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,54.0524,55.0,48.0,62.0,10.7099,3590
SSEBOP,2006-03-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,26.4289,23.0,13.0,39.0,16.9543,3397
SSEBOP,2006-03-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,39.4764,41.0,30.0,49.0,15.7352,17646
SSEBOP,2006-03-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,2.448,0.0,0.0,2.0,8.2704,1152313
SSEBOP,2006-03-01,5-054,5-054,ASH VALLEY,ASH VALLEY,19.5579,14.0,7.0,29.0,16.3849,24784
SSEBOP,2006-03-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,5.6919,4.0,1.0,9.0,6.0992,124166
SSEBOP,2006-03-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,40.2791,40.0,33.0,47.0,10.6815,8978
SSEBOP,2006-03-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,40.3683,40.0,23.0,58.0,20.8108,3334
SSEBOP,2006-03-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,44.7574,36.0,24.0,61.0,29.458,59985
SSEBOP,2006-03-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,29.9537,29.0,25.0,34.0,8.2304,40934
SSEBOP,2006-03-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,43.8273,45.0,36.0,51.0,15.9828,6191
SSEBOP,2006-03-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,1.4439,0.0,0.0,1.0,4.3437,175679
SSEBOP,2006-03-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,3.1568,1.0,0.0,4.0,5.6496,402232
SSEBOP,2006-03-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,53.7253,57.0,49.0,62.0,11.313,57742
SSEBOP,2006-03-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,40.207,40.0,29.0,52.0,15.5755,44774
SSEBOP,2006-03-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,52.1644,55.0,50.0,57.0,8.1278,7581
SSEBOP,2006-03-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,39.6456,40.0,34.0,46.0,9.2944,32897
SSEBOP,2006-03-01,5-015,5-015,BIG VALLEY,BIG VALLEY,31.3475,31.0,25.0,38.0,9.2342,108950
SSEBOP,2006-03-01,5-004,5-004,BIG VALLEY,BIG VALLEY,19.5717,17.0,10.0,26.0,12.6329,411439
SSEBOP,2006-03-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,43.594,44.0,36.0,51.0,11.6869,144758
SSEBOP,2006-03-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,1.7185,0.0,0.0,1.0,4.3519,138327
SSEBOP,2006-03-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,34.9117,35.0,31.0,39.0,6.5609,9994
