MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2011-11-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,11.9308,10,2,19,10.6601,37173
SSEBOP,2011-11-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,2.5932,0,0,2,6.5301,178053
SSEBOP,2011-11-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,28.7504,29,25,33,6.5223,110099
SSEBOP,2011-11-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,26.1096,27,21,31,6.949,29363
SSEBOP,2011-11-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,10.5086,9,4,15,8.5212,511151
SSEBOP,2011-11-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,10.2892,9,5,14,7.8471,304638
SSEBOP,2011-11-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,25.0127,24,20,30,8.2992,30566
SSEBOP,2011-11-01,7-016,7-016,AMES VALLEY,AMES VALLEY,2.796,1,0,4,4.0665,487562
SSEBOP,2011-11-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,0.3483,0,0,0,1.8553,584286
SSEBOP,2011-11-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,33.8526,33,29,38,7.1023,22366
SSEBOP,2011-11-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,37.3878,40,36,42,6.4357,38900
SSEBOP,2011-11-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,7.6889,7,3,11,5.4394,9175
SSEBOP,2011-11-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,6.1071,3,1,7,8.5145,4537336
SSEBOP,2011-11-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,18.5229,19,11,26,9.4957,89741
SSEBOP,2011-11-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,37.4861,37,31,44,9.9185,3590
SSEBOP,2011-11-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,15.461,15,7,22,10.5699,2883
SSEBOP,2011-11-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,35.1915,35,26,45,14.0674,17646
SSEBOP,2011-11-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,0.5041,0,0,0,2.0793,1152313
SSEBOP,2011-11-01,5-054,5-054,ASH VALLEY,ASH VALLEY,7.6829,6,4,10,5.6148,27015
SSEBOP,2011-11-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,2.1741,1,0,3,2.8667,124166
SSEBOP,2011-11-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,27.307,27,22,32,7.1123,8958
SSEBOP,2011-11-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,32.0489,33,26,39,10.3239,3334
SSEBOP,2011-11-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,30.3506,28,19,36,17.794,85091
SSEBOP,2011-11-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,13.922,14,10,17,6.0636,40934
SSEBOP,2011-11-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,9.2959,8,4,12,8.1086,6191
SSEBOP,2011-11-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,0.8517,0,0,1,2.777,175679
SSEBOP,2011-11-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,1.6389,1,0,2,3.0386,402232
SSEBOP,2011-11-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,44.7527,46,43,49,6.644,57580
