MODEL,DATE,NAME,GEOID,STATEFP,COUNTYFP,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2010-03-01,San Luis Obispo,06079,06,079,71.9441,74.0,65.0,81.0,13.2329,9502150
ENSEMBLE,2010-03-01,San Mateo,06081,06,081,60.5837,62.0,50.0,72.0,15.0263,1302755
ENSEMBLE,2010-03-01,Sierra,06091,06,091,47.2077,49.0,35.0,60.0,16.5859,1242777
ENSEMBLE,2010-03-01,Sacramento,06067,06,067,62.5861,67.0,51.0,76.0,19.4442,2859863
ENSEMBLE,2010-03-01,Tulare,06107,06,107,71.7314,76.0,58.0,88.0,21.5553,8752707
ENSEMBLE,2010-03-01,San Benito,06069,06,069,62.464,63.0,55.0,71.0,12.7259,4001303
ENSEMBLE,2010-03-01,Butte,06007,06,007,62.9821,64.0,56.0,71.0,12.6454,4570901
ENSEMBLE,2010-03-01,Merced,06047,06,047,73.5157,76.0,60.0,87.0,18.9393,5693653
ENSEMBLE,2010-03-01,Tuolumne,06109,06,109,61.8064,62.0,52.0,72.0,15.4433,3070375
ENSEMBLE,2010-03-01,Orange,06059,06,059,58.9103,59.0,43.0,76.0,20.7805,2274100
ENSEMBLE,2010-03-01,Los Angeles,06037,06,037,44.8033,44.0,24.0,65.0,25.8343,11211906
ENSEMBLE,2010-03-01,Santa Cruz,06087,06,087,71.4416,74.0,65.0,80.0,12.8656,1271955
ENSEMBLE,2010-03-01,Sonoma,06097,06,097,64.7687,66.0,58.0,74.0,12.7097,4550141
ENSEMBLE,2010-03-01,Marin,06041,06,041,66.4177,67.0,60.0,74.0,11.567,1488268
ENSEMBLE,2010-03-01,Alameda,06001,06,001,62.0597,65.0,48.0,76.0,17.5561,2159038
ENSEMBLE,2010-03-01,Alpine,06003,06,003,33.471,33.0,23.0,43.0,14.0496,178195
ENSEMBLE,2010-03-01,Placer,06061,06,061,57.4915,59.0,47.0,69.0,15.9808,2895068
ENSEMBLE,2010-03-01,Nevada,06057,06,057,54.4152,56.0,46.0,64.0,13.0539,1753281
ENSEMBLE,2010-03-01,Yolo,06113,06,113,61.6956,63.0,48.0,75.0,18.5501,2938658
ENSEMBLE,2010-03-01,Fresno,06019,06,019,62.1633,63.0,47.0,79.0,21.3477,11282822
ENSEMBLE,2010-03-01,Trinity,06105,06,105,60.3528,62.0,54.0,68.0,11.5848,6314315
ENSEMBLE,2010-03-01,Shasta,06089,06,089,58.4172,59.0,51.0,66.0,12.0195,9535895
ENSEMBLE,2010-03-01,Yuba,06115,06,115,62.611,64.0,56.0,70.0,12.2249,1852027
ENSEMBLE,2010-03-01,Colusa,06011,06,011,55.5541,55.0,44.0,66.0,15.5352,3295789
ENSEMBLE,2010-03-01,Riverside,06065,06,065,32.3569,24.0,10.0,50.0,27.2072,20852101
ENSEMBLE,2010-03-01,Contra Costa,06013,06,013,68.7048,72.0,59.0,80.0,15.3109,2187326
ENSEMBLE,2010-03-01,Humboldt,06023,06,023,70.2748,72.0,63.0,80.0,13.1238,9770918
ENSEMBLE,2010-03-01,San Diego,06073,06,073,53.7569,58.0,37.0,73.0,25.2227,12132486
ENSEMBLE,2010-03-01,Monterey,06053,06,053,62.378,64.0,53.0,73.0,15.0349,9485797
ENSEMBLE,2010-03-01,Mendocino,06045,06,045,68.4642,69.0,62.0,77.0,11.315,8934164
ENSEMBLE,2010-03-01,El Dorado,06017,06,017,60.6307,62.0,53.0,69.0,12.0138,3361783
ENSEMBLE,2010-03-01,Siskiyou,06093,06,093,50.137,52.0,40.0,62.0,15.9972,12156452
ENSEMBLE,2010-03-01,Madera,06039,06,039,74.0023,75.0,66.0,83.0,13.6403,4203574
ENSEMBLE,2010-03-01,Lake,06033,06,033,57.0051,58.0,48.0,66.0,13.2665,3706848
ENSEMBLE,2010-03-01,Ventura,06111,06,111,59.5283,58.9937,58.9937,58.9937,134.1938,5208119
ENSEMBLE,2010-03-01,Sutter,06101,06,101,58.3092,59.0,47.0,69.0,15.8581,1750606
ENSEMBLE,2010-03-01,Glenn,06021,06,021,57.7813,58.0,48.0,68.0,14.7187,3571992
ENSEMBLE,2010-03-01,Mariposa,06043,06,043,66.6523,67.0,59.0,75.0,12.5691,3263832
ENSEMBLE,2010-03-01,San Bernardino,06071,06,071,20.219,17.0,10.0,26.0,15.3807,56829262
ENSEMBLE,2010-03-01,Stanislaus,06099,06,099,74.5016,77.0,65.0,85.0,15.5998,4355670
ENSEMBLE,2010-03-01,Imperial,06025,06,025,39.2599,18.0,12.0,44.0,43.6796,12784309
ENSEMBLE,2010-03-01,Santa Clara,06085,06,085,62.1412,65.0,53.0,73.0,15.2833,3741231
ENSEMBLE,2010-03-01,Calaveras,06009,06,009,65.0948,65.0,57.0,73.0,12.3112,2682357
ENSEMBLE,2010-03-01,Tehama,06103,06,103,60.3732,61.0,54.0,68.0,11.6347,7333260
ENSEMBLE,2010-03-01,Santa Barbara,06083,06,083,70.3213,70.1871,70.1871,70.1871,69.1795,7568793
ENSEMBLE,2010-03-01,Mono,06051,06,051,24.9264,22.0,13.0,33.0,18.0525,2106511
ENSEMBLE,2010-03-01,Del Norte,06015,06,015,66.9575,66.0,56.0,78.0,15.6147,2506102
ENSEMBLE,2010-03-01,Napa,06055,06,055,62.639,64.0,53.0,73.0,14.8421,2279790
ENSEMBLE,2010-03-01,Solano,06095,06,095,69.6397,73.0,61.0,82.0,17.346,2560515
ENSEMBLE,2010-03-01,Modoc,06049,06,049,44.3232,46.0,33.0,55.0,15.1911,10876769
ENSEMBLE,2010-03-01,San Joaquin,06077,06,077,70.7493,72.0,61.0,81.0,14.5566,4101911
ENSEMBLE,2010-03-01,Inyo,06027,06,027,17.8491,14.0,7.0,24.0,14.7611,26788589
ENSEMBLE,2010-03-01,Plumas,06063,06,063,52.8007,54.0,43.0,64.0,14.2626,3708174
ENSEMBLE,2010-03-01,Amador,06005,06,005,67.5972,69.0,62.0,75.0,11.9488,1425234
ENSEMBLE,2010-03-01,San Francisco,06075,06,075,53.3026,50.0,42.0,64.0,15.4362,132935
ENSEMBLE,2010-03-01,Kings,06031,06,031,63.4959,63.0,47.0,79.0,22.1119,3712519
ENSEMBLE,2010-03-01,Lassen,06035,06,035,37.5287,39.0,27.0,49.0,15.6042,9897584
ENSEMBLE,2010-03-01,Kern,06029,06,029,49.1573,50.0,24.0,72.0,27.678,23023379
