MODEL,DATE,NAME,GEOID,STATEFP,COUNTYFP,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2013-05-01,San Luis Obispo,06079,06,079,54.2971,40.0,7.0,97.0,50.5187,9519065
ENSEMBLE,2013-05-01,San Mateo,06081,06,081,121.5652,132.0,96.0,153.0,37.308,1264445
ENSEMBLE,2013-05-01,Sierra,06091,06,091,107.8816,113.0,84.0,137.0,36.3438,2760842
ENSEMBLE,2013-05-01,Sacramento,06067,06,067,84.2232,74.0,50.0,112.0,46.4329,2861260
ENSEMBLE,2013-05-01,Tulare,06107,06,107,88.4541,84.0,46.0,130.0,50.8023,13349845
ENSEMBLE,2013-05-01,San Benito,06069,06,069,49.7942,41.0,10.0,82.0,43.2622,4001303
ENSEMBLE,2013-05-01,Butte,06007,06,007,117.3957,130.0,85.0,158.0,51.1811,4826561
ENSEMBLE,2013-05-01,Merced,06047,06,047,72.5792,60.0,20.0,123.0,59.0269,5694512
ENSEMBLE,2013-05-01,Tuolumne,06109,06,109,106.2449,112.0,79.0,138.0,40.4568,5681258
ENSEMBLE,2013-05-01,Orange,06059,06,059,89.423,87.0,68.0,111.0,31.6082,2273341
ENSEMBLE,2013-05-01,Los Angeles,06037,06,037,56.7189,54.0,16.0,88.0,42.3363,11355693
ENSEMBLE,2013-05-01,Santa Cruz,06087,06,087,134.352,149.0,113.0,160.0,36.3344,1268003
ENSEMBLE,2013-05-01,Sonoma,06097,06,097,114.2053,118.0,78.0,154.0,43.4285,4552474
ENSEMBLE,2013-05-01,Marin,06041,06,041,117.6827,126.0,91.0,151.0,39.9832,1488587
ENSEMBLE,2013-05-01,Alameda,06001,06,001,73.9867,65.0,36.0,105.0,48.4995,2159199
ENSEMBLE,2013-05-01,Alpine,06003,06,003,78.331,80.0,59.0,99.0,27.4148,1749532
ENSEMBLE,2013-05-01,Placer,06061,06,061,115.1995,121.0,93.0,144.0,37.6012,4228703
ENSEMBLE,2013-05-01,Nevada,06057,06,057,118.4283,122.0,96.0,146.0,33.1323,2733380
ENSEMBLE,2013-05-01,Yolo,06113,06,113,90.2627,87.0,47.0,131.0,50.2635,2939947
