MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2025-04-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,53.7829,53.0,47.0,60.0,9.4349,668
ENSEMBLE,2025-04-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
ENSEMBLE,2025-04-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,66.3216,66.0,59.0,72.0,10.4526,39743
ENSEMBLE,2025-04-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,72.035,73.0,66.0,79.0,8.7238,9502
ENSEMBLE,2025-04-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,78.2328,79.0,67.0,89.0,17.457,159280
ENSEMBLE,2025-04-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,77.5648,80.0,68.0,88.0,15.0177,74425
ENSEMBLE,2025-04-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,98.1076,101.0,94.0,105.0,10.4098,9746
ENSEMBLE,2025-04-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
ENSEMBLE,2025-04-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
ENSEMBLE,2025-04-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,79.8136,79.0,71.0,89.0,12.3085,5982
ENSEMBLE,2025-04-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,66.8236,66.0,62.0,71.0,6.2363,2353
ENSEMBLE,2025-04-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,101.7695,102.0,95.0,109.0,9.9052,1605
ENSEMBLE,2025-04-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,49.404,34.0,21.0,68.0,38.6253,136108
ENSEMBLE,2025-04-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,71.9048,73.0,61.0,84.0,16.8961,48489
ENSEMBLE,2025-04-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,95.2546,97.0,91.0,100.0,6.0096,538
ENSEMBLE,2025-04-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,,,,,0
ENSEMBLE,2025-04-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,74.1436,76.0,64.0,86.0,15.3198,7870
ENSEMBLE,2025-04-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,,,,,0
ENSEMBLE,2025-04-01,5-054,5-054,ASH VALLEY,ASH VALLEY,74.8782,76.0,65.0,85.0,15.0931,12106
ENSEMBLE,2025-04-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,,,,,0
ENSEMBLE,2025-04-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,85.8807,88.0,84.0,91.0,8.3993,1877
ENSEMBLE,2025-04-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,,,,,,0
ENSEMBLE,2025-04-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,,,,,,0
ENSEMBLE,2025-04-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,116.7392,118.0,113.0,121.0,5.4955,510
ENSEMBLE,2025-04-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,,,,,0
ENSEMBLE,2025-04-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,,,,,0
ENSEMBLE,2025-04-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,,,,,0
ENSEMBLE,2025-04-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,79.2286,79.0,77.0,81.0,2.5533,35
ENSEMBLE,2025-04-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,,,,,0
ENSEMBLE,2025-04-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,,,,,0
ENSEMBLE,2025-04-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,43.7462,44.0,37.0,50.0,10.0651,918
ENSEMBLE,2025-04-01,5-015,5-015,BIG VALLEY,BIG VALLEY,77.4023,80.0,63.0,93.0,21.2061,41040
ENSEMBLE,2025-04-01,5-004,5-004,BIG VALLEY,BIG VALLEY,86.0715,86.0,75.0,97.0,17.7487,163109
ENSEMBLE,2025-04-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,73.9159,73.0,66.0,81.0,14.5501,7575
ENSEMBLE,2025-04-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,,,,,0
ENSEMBLE,2025-04-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,86.2035,85.0,76.0,97.0,12.4514,1130
ENSEMBLE,2025-04-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,,,,,,0
ENSEMBLE,2025-04-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,24.849,11.0,1.0,46.0,28.626,16206
ENSEMBLE,2025-04-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,5.75,5.0,3.0,8.5,3.562,12
ENSEMBLE,2025-04-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,,,,,0
ENSEMBLE,2025-04-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,84.7642,87.0,72.0,97.0,17.8498,4250
ENSEMBLE,2025-04-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,50.4927,48.0,38.0,60.0,15.6852,74902
ENSEMBLE,2025-04-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,89.1748,26.0,2.0,194.0,91.8576,7963
ENSEMBLE,2025-04-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,66.5091,60.0,55.0,76.0,16.7069,1324
ENSEMBLE,2025-04-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,,,,,,0
ENSEMBLE,2025-04-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,,,,,,0
ENSEMBLE,2025-04-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,,,,,,0
ENSEMBLE,2025-04-01,6-101,6-101,BULL FLAT,BULL FLAT,60.5208,61.0,57.0,64.0,5.3229,48
ENSEMBLE,2025-04-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,95.513,92.0,80.0,107.0,19.2129,6852
ENSEMBLE,2025-04-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,65.2036,66.0,58.0,73.0,13.0966,1734
ENSEMBLE,2025-04-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,,,,,,0
