MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2023-11-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,18.3039,20.0,15.0,23.0,7.3409,668
ENSEMBLE,2023-11-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
ENSEMBLE,2023-11-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,22.7533,23.0,20.0,25.0,4.1103,39743
ENSEMBLE,2023-11-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,26.0486,26.0,23.0,29.0,4.0671,9502
ENSEMBLE,2023-11-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,21.8748,22.0,18.0,25.0,5.533,159280
ENSEMBLE,2023-11-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,22.088,22.0,20.0,24.0,4.2627,74425
ENSEMBLE,2023-11-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,29.4087,29.0,27.0,31.0,4.1982,9746
ENSEMBLE,2023-11-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
ENSEMBLE,2023-11-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
ENSEMBLE,2023-11-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,23.7956,24.0,20.0,27.0,5.8726,5982
ENSEMBLE,2023-11-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,18.1458,18.0,16.0,20.0,4.0314,2353
ENSEMBLE,2023-11-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,22.0293,22.0,19.0,25.0,4.2915,1605
ENSEMBLE,2023-11-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,23.0587,17.0,12.0,29.0,17.084,136108
ENSEMBLE,2023-11-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,36.568,37.0,32.0,41.0,7.4295,48489
