MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2004-08-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,27.5075,28.0,6.0,43.5,18.979,668
ENSEMBLE,2004-08-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
ENSEMBLE,2004-08-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,61.7642,60.0,48.0,75.0,20.5039,39743
ENSEMBLE,2004-08-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,69.6129,68.0,54.0,84.0,23.2441,9502
ENSEMBLE,2004-08-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,97.847,108.0,63.0,137.0,47.3254,159794
ENSEMBLE,2004-08-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,76.7582,78.0,27.0,122.0,48.255,74425
ENSEMBLE,2004-08-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,87.6866,85.0,53.0,124.0,41.1001,9746
ENSEMBLE,2004-08-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
ENSEMBLE,2004-08-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
ENSEMBLE,2004-08-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,52.7591,48.0,32.0,70.0,28.1528,5982
ENSEMBLE,2004-08-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,46.4169,45.0,22.0,62.0,30.0105,2353
ENSEMBLE,2004-08-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,4.6617,3.0,1.0,7.0,4.7151,1605
ENSEMBLE,2004-08-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,64.8537,29.0,7.0,130.0,68.0818,137884
