MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2020-02-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,29.4097,29.0,23,35,8.7463,37173
ENSEMBLE,2020-02-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,11.2458,10.0,6,13,8.0964,178611
ENSEMBLE,2020-02-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,43.5922,43.0,38,49,8.5641,110099
ENSEMBLE,2020-02-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,41.336,41.0,35,48,10.5739,29363
ENSEMBLE,2020-02-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,20.7401,21.0,15,26,8.3008,503740
ENSEMBLE,2020-02-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,19.8464,20.0,15,25,7.6347,301826
ENSEMBLE,2020-02-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,34.7147,33.0,28,41,9.9626,30572
ENSEMBLE,2020-02-01,7-016,7-016,AMES VALLEY,AMES VALLEY,6.5948,6.0,3,9,4.6118,487562
ENSEMBLE,2020-02-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,11.3129,10.0,8,13,5.9122,584286
ENSEMBLE,2020-02-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,55.5212,56.0,48,63,10.8407,22366
ENSEMBLE,2020-02-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,46.5378,47.0,40,53,10.2772,38900
ENSEMBLE,2020-02-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,48.5188,48.0,44,53,8.1836,9175
ENSEMBLE,2020-02-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,18.8547,17.0,12,24,10.1238,4533911
ENSEMBLE,2020-02-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,17.5596,18.0,13,23,7.346,89741
ENSEMBLE,2020-02-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,53.0387,55.0,49,59,8.7245,3590
ENSEMBLE,2020-02-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,43.4612,41.0,33,55,14.2756,3534
ENSEMBLE,2020-02-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,42.8405,44.0,35,51,11.5264,17646
ENSEMBLE,2020-02-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,10.3214,9.0,7,12,5.1295,1152313
ENSEMBLE,2020-02-01,5-054,5-054,ASH VALLEY,ASH VALLEY,22.743,23.0,16,28,9.4346,27015
ENSEMBLE,2020-02-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,8.6403,8.0,5,12,5.0459,124166
ENSEMBLE,2020-02-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,46.6796,47.0,41,53,9.2321,8974
ENSEMBLE,2020-02-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,45.611,46.0,39,53,10.044,3334
ENSEMBLE,2020-02-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,43.2597,42.0,31,52,16.8209,65160
ENSEMBLE,2020-02-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,34.3841,35.0,31,38,6.6456,40934
ENSEMBLE,2020-02-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,54.3192,53.0,47,62,9.7925,6191
ENSEMBLE,2020-02-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,3.1975,2.0,1,4,3.9524,175679
ENSEMBLE,2020-02-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,7.1332,6.0,3,10,5.5581,402232
ENSEMBLE,2020-02-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,38.366,39.0,35,43,6.4083,57392
ENSEMBLE,2020-02-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,36.2165,36.0,30,43,10.1749,44638
ENSEMBLE,2020-02-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,58.2077,60.0,53,64,7.9734,7582
ENSEMBLE,2020-02-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,36.6526,37.0,34,40,5.3356,32897
ENSEMBLE,2020-02-01,5-015,5-015,BIG VALLEY,BIG VALLEY,39.3369,39.0,33,45,9.4963,108956
ENSEMBLE,2020-02-01,5-004,5-004,BIG VALLEY,BIG VALLEY,22.9598,22.0,16,28,10.1575,413599
ENSEMBLE,2020-02-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,45.2243,44.0,38,52,10.3841,144867
ENSEMBLE,2020-02-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,5.5511,3.0,2,9,5.4035,138327
ENSEMBLE,2020-02-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,41.9242,42.0,39,45,5.5496,9994
ENSEMBLE,2020-02-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,46.1355,45.0,38,53,10.853,10135
ENSEMBLE,2020-02-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,9.7052,7.0,4,10,10.6876,282155
ENSEMBLE,2020-02-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,5.6956,5.0,3,8,3.8193,405078
ENSEMBLE,2020-02-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,56.2687,57.0,52,64,11.4499,6201
ENSEMBLE,2020-02-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,27.8916,29.0,25,32,6.6775,36119
ENSEMBLE,2020-02-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,28.5239,25.0,20,34,11.5794,145507
