MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2011-12-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,12.4181,11,5,18,8.7237,36736
ENSEMBLE,2011-12-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,3.5409,2,1,5,4.2774,168142
ENSEMBLE,2011-12-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,25.6972,25,21,29,6.1407,110062
ENSEMBLE,2011-12-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,25.5523,26,22,29,5.714,28832
ENSEMBLE,2011-12-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,10.1643,10,6,13,5.3306,486950
ENSEMBLE,2011-12-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,10.6253,10,6,14,5.6966,297912
ENSEMBLE,2011-12-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,20.4666,20,16,25,6.999,30526
ENSEMBLE,2011-12-01,7-016,7-016,AMES VALLEY,AMES VALLEY,3.2614,2,1,4,3.4886,487354
ENSEMBLE,2011-12-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,3.3231,2,1,4,3.7001,576766
ENSEMBLE,2011-12-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,33.4832,33,29,38,6.7217,22052
ENSEMBLE,2011-12-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,25.8227,25,21,30,6.2236,38900
ENSEMBLE,2011-12-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,13.4268,14,10,17,5.3288,9175
ENSEMBLE,2011-12-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,11.2266,10,6,14,6.6132,3916207
ENSEMBLE,2011-12-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,10.4198,10,7,14,4.6012,89741
ENSEMBLE,2011-12-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,33.6448,34,29,39,6.9021,3590
ENSEMBLE,2011-12-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,32.9641,32,29,37,5.5781,446
ENSEMBLE,2011-12-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,29.935,31,21,38,12.4945,14801
ENSEMBLE,2011-12-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,3.7936,3,2,5,3.1732,1135301
ENSEMBLE,2011-12-01,5-054,5-054,ASH VALLEY,ASH VALLEY,6.8198,6,4,9,4.1378,26560
ENSEMBLE,2011-12-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,5.5457,5,4,7,2.593,124166
ENSEMBLE,2011-12-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,26.8236,27,23,31,6.2337,8950
ENSEMBLE,2011-12-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,31.0177,31,26,37,7.7702,3334
ENSEMBLE,2011-12-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,26.292,23,15,36,15.4548,43497
