MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2019-09-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,33.1169,31.0,19,45,18.5757,37173
ENSEMBLE,2019-09-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,9.3433,5.0,2,11,12.1767,179273
ENSEMBLE,2019-09-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,67.93,68.0,49,87,23.6481,110099
ENSEMBLE,2019-09-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,60.1053,60.0,42,78,23.606,29366
ENSEMBLE,2019-09-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,48.1341,41.0,22,74,31.3548,513210
ENSEMBLE,2019-09-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,40.0183,34.0,19,55,26.8149,305817
ENSEMBLE,2019-09-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,77.5266,82.0,61,97,25.0492,30572
ENSEMBLE,2019-09-01,7-016,7-016,AMES VALLEY,AMES VALLEY,6.5424,5.0,2,10,5.9202,487562
ENSEMBLE,2019-09-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,4.7663,4.0,2,6,4.9603,584286
ENSEMBLE,2019-09-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,69.9416,67.0,47,91,29.4055,22366
ENSEMBLE,2019-09-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,102.9487,114.0,90,126,31.1787,38900
ENSEMBLE,2019-09-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,22.7665,21.0,12,31,13.0045,9175
