MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2009-03-01,California Islands,0,77.6696,75,59,91,24.6389,115
DISALEXI,2009-03-01,Central Coast,3,54.9652,54,43,67,18.583,2702468
DISALEXI,2009-03-01,Colorado River,10,82.2507,90,48,116,42.7574,2550084
DISALEXI,2009-03-01,North Coast,1,45.5903,43,30,59,21.5596,1802126
DISALEXI,2009-03-01,North Lahontan,8,37.5679,36,24,49,19.4045,747300
DISALEXI,2009-03-01,Sacramento River,5,58.6586,59,47,71,17.7242,9905395
DISALEXI,2009-03-01,San Francisco Bay,2,61.5925,61,51,73,16.4623,579957
DISALEXI,2009-03-01,San Joaquin River,6,72.76,73,56,91,23.1971,9311366
DISALEXI,2009-03-01,South Coast,4,61.1367,61,45,77,24.5533,933453
DISALEXI,2009-03-01,South Lahontan,9,42.3687,37,17,63,30.5824,327850
DISALEXI,2009-03-01,Tulare Lake,7,61.3337,57,38,85,29.0378,14213890
