MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2022-01-01,California Islands,0,25.3304,20,9,42,18.5691,115
DISALEXI,2022-01-01,Central Coast,3,24.3824,25,19,30,8.9038,2701624
DISALEXI,2022-01-01,Colorado River,10,31.0574,34,16,45,17.1252,2569804
DISALEXI,2022-01-01,North Coast,1,18.0336,18,11,24,9.8557,1813929
DISALEXI,2022-01-01,North Lahontan,8,17.2764,17,11,23,8.8612,511346
DISALEXI,2022-01-01,Sacramento River,5,26.5225,26,21,32,9.0192,9116641
DISALEXI,2022-01-01,San Francisco Bay,2,25.156,25,20,31,8.6053,579463
DISALEXI,2022-01-01,San Joaquin River,6,29.4487,29,24,36,8.6151,9302410
DISALEXI,2022-01-01,South Coast,4,21.7336,22,12,30,12.4831,927317
DISALEXI,2022-01-01,South Lahontan,9,18.2172,17,10,25,10.9908,304531
DISALEXI,2022-01-01,Tulare Lake,7,28.0182,27,19,37,11.1832,13061360
