MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2024-03-01,California Islands,0,83.913,84,65,103,22.1684,115
DISALEXI,2024-03-01,Central Coast,3,57.5688,57,46,69,16.5601,2701903
DISALEXI,2024-03-01,Colorado River,10,74.8376,78,49,100,31.9096,2566992
DISALEXI,2024-03-01,North Coast,1,44.3962,44,32,58,18.3419,1759347
DISALEXI,2024-03-01,North Lahontan,8,44.7222,43,34,54,15.3096,700620
DISALEXI,2024-03-01,Sacramento River,5,58.9368,59,49,69,14.2948,9767124
DISALEXI,2024-03-01,San Francisco Bay,2,59.9847,60,51,69,12.8267,579337
DISALEXI,2024-03-01,San Joaquin River,6,71.6117,73,58,87,19.0425,9306855
DISALEXI,2024-03-01,South Coast,4,63.021,63,52,73,16.4765,933430
DISALEXI,2024-03-01,South Lahontan,9,48.5655,49,37,61,17.6476,305611
DISALEXI,2024-03-01,Tulare Lake,7,65.9601,64,49,81,23.7337,14201503
