MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2017-09-01,California Islands,0,34.1967,33,22,47,14.5386,61
DISALEXI,2017-09-01,Central Coast,3,39.9264,38,16,60,27.9924,2698538
DISALEXI,2017-09-01,Colorado River,10,69.031,63,38,98,38.4035,2557153
DISALEXI,2017-09-01,North Coast,1,47.7239,48,25,70,27.8458,1818232
DISALEXI,2017-09-01,North Lahontan,8,48.9898,49,21,74,32.053,756410
DISALEXI,2017-09-01,Sacramento River,5,72.0468,77,40,102,36.1194,9963366
DISALEXI,2017-09-01,San Francisco Bay,2,37.4977,37,20,54,22.5183,580051
DISALEXI,2017-09-01,San Joaquin River,6,78.0766,85,47,108,37.1551,9310650
DISALEXI,2017-09-01,South Coast,4,44.7398,46,21,66,28.109,931326
DISALEXI,2017-09-01,South Lahontan,9,59.6508,63,14,97,43.5753,335232
DISALEXI,2017-09-01,Tulare Lake,7,72.2403,75,32,110,42.6714,14208801
