MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2012-01-01,California Islands,0,48.513,46,40,56,12.7172,115
DISALEXI,2012-01-01,Central Coast,3,17.8142,17,10,24,10.8543,2671019
DISALEXI,2012-01-01,Colorado River,10,29.9187,33,15,44,17.0744,2507901
DISALEXI,2012-01-01,North Coast,1,14.1738,13,8,20,8.4108,1680163
DISALEXI,2012-01-01,North Lahontan,8,9.4625,8,3,14,7.8888,586749
DISALEXI,2012-01-01,Sacramento River,5,16.075,15,9,21,9.4682,8271401
DISALEXI,2012-01-01,San Francisco Bay,2,14.4093,14,8,20,9.1169,561181
DISALEXI,2012-01-01,San Joaquin River,6,20.5496,20,13,28,10.2677,9142296
DISALEXI,2012-01-01,South Coast,4,20.3293,20,8,31,14.8135,886837
DISALEXI,2012-01-01,South Lahontan,9,16.6898,13,6,25,13.6315,271728
DISALEXI,2012-01-01,Tulare Lake,7,23.2423,22,12,34,13.6605,13931082
