MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2018-07-01,California Islands,0,94.9478,92.0,66.0,120.0,36.5358,115
DISALEXI,2018-07-01,Central Coast,3,83.2754,86.5015,42.5011,122.4981,50.2734,2698398
DISALEXI,2018-07-01,Colorado River,10,114.9041,118.5097,72.4958,156.4937,50.962,2553687
DISALEXI,2018-07-01,North Coast,1,105.1194,108.5101,67.0,144.5,51.48,1819936
DISALEXI,2018-07-01,North Lahontan,8,87.382,92.0,46.0,126.0,50.3742,762841
DISALEXI,2018-07-01,Sacramento River,5,151.551,157.0,98.5029,210.5008,66.1379,9968916
DISALEXI,2018-07-01,San Francisco Bay,2,84.6897,85.0,65.0,105.0,30.4089,577241
DISALEXI,2018-07-01,San Joaquin River,6,153.5474,162.4997,110.5032,200.4965,60.8041,9308494
DISALEXI,2018-07-01,South Coast,4,95.2725,99.0,60.0,131.0,47.9007,931469
DISALEXI,2018-07-01,South Lahontan,9,105.2277,111.0,31.0,170.0,72.9434,335871
DISALEXI,2018-07-01,Tulare Lake,7,140.2649,154.5015,80.4968,198.5008,68.5657,14214070
