MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2007-04-01,California Islands,0,88.6261,91,66,113,35.302,115
DISALEXI,2007-04-01,Central Coast,3,60.9149,61,36,84,32.724,2702649
DISALEXI,2007-04-01,Colorado River,10,101.8987,113,61,142,51.0984,2547272
DISALEXI,2007-04-01,North Coast,1,69.5856,67,48,87,29.9393,1812429
DISALEXI,2007-04-01,North Lahontan,8,56.176,54,34,77,30.1122,754855
DISALEXI,2007-04-01,Sacramento River,5,77.8443,74,57,97,28.5548,9963401
DISALEXI,2007-04-01,San Francisco Bay,2,72.8536,70,53,89,27.3894,579829
DISALEXI,2007-04-01,San Joaquin River,6,90.5034,91,62,119,36.025,9311486
DISALEXI,2007-04-01,South Coast,4,67.5263,71,38,95,39.4418,929425
DISALEXI,2007-04-01,South Lahontan,9,68.1671,67,23,107,48.1649,330205
DISALEXI,2007-04-01,Tulare Lake,7,74.5571,68,38,110,43.151,14213376
