MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2015-04-01,California Islands,0,91.6609,90,79,103,21.4751,115
DISALEXI,2015-04-01,Central Coast,3,50.8689,50,30,70,27.6936,2702520
DISALEXI,2015-04-01,Colorado River,10,113.2033,130,69,155,55.269,2550112
DISALEXI,2015-04-01,North Coast,1,68.8588,69,46,91,32.0499,1814731
DISALEXI,2015-04-01,North Lahontan,8,37.909,33,16,56,27.6008,763204
DISALEXI,2015-04-01,Sacramento River,5,79.1547,75,53,104,33.9295,9968607
DISALEXI,2015-04-01,San Francisco Bay,2,76.0237,73,56,95,28.04,580088
DISALEXI,2015-04-01,San Joaquin River,6,87.2473,85,56,118,38.9178,9310623
DISALEXI,2015-04-01,South Coast,4,64.4708,66,42,87,30.4608,933453
DISALEXI,2015-04-01,South Lahontan,9,56.365,43,13,96,47.8375,335871
DISALEXI,2015-04-01,Tulare Lake,7,70.9698,65,32,107,44.8184,14213886
