MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2004-03-01,California Islands,0,83.4609,80,62,102,24.0226,115
DISALEXI,2004-03-01,Central Coast,3,64.1413,64,50,78,21.2066,2699786
DISALEXI,2004-03-01,Colorado River,10,91.8263,97,62,123,39.6619,2543686
DISALEXI,2004-03-01,North Coast,1,54.0261,53,36,72,24.1842,1775041
DISALEXI,2004-03-01,North Lahontan,8,46.3992,44,30,60,23.2673,729911
DISALEXI,2004-03-01,Sacramento River,5,71.6848,71,58,86,20.1818,9799434
DISALEXI,2004-03-01,San Francisco Bay,2,72.2314,72,60,85,19.3366,580111
DISALEXI,2004-03-01,San Joaquin River,6,83.5548,85,65,104,25.4017,9311403
DISALEXI,2004-03-01,South Coast,4,71.3436,73,55,89,26.3572,932670
DISALEXI,2004-03-01,South Lahontan,9,54.4865,48,29,77,33.2709,312782
DISALEXI,2004-03-01,Tulare Lake,7,75.3641,70,53,97,28.0816,14205868
