MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2005-06-01,California Islands,0,125.5913,99.0,74.0,179.0,56.8311,115
DISALEXI,2005-06-01,Central Coast,3,94.3699,95.0,68.0,122.0,38.5596,2701739
DISALEXI,2005-06-01,Colorado River,10,130.6433,148.4987,77.0,182.0,60.4259,2547330
DISALEXI,2005-06-01,North Coast,1,106.8085,106.0,79.0,134.0,39.5877,1777315
DISALEXI,2005-06-01,North Lahontan,8,99.8778,101.0,64.0,137.0,47.1482,762775
DISALEXI,2005-06-01,Sacramento River,5,122.6694,123.0,85.0,164.0,47.6128,9967627
DISALEXI,2005-06-01,San Francisco Bay,2,88.1979,87.0,67.0,108.0,31.0893,581942
DISALEXI,2005-06-01,San Joaquin River,6,117.754,115.0,81.0,152.0,46.3916,9308449
DISALEXI,2005-06-01,South Coast,4,101.5658,103.0,71.0,133.0,45.0544,933182
DISALEXI,2005-06-01,South Lahontan,9,99.0263,97.0,42.0,153.0,64.7677,335871
DISALEXI,2005-06-01,Tulare Lake,7,118.5301,118.4983,78.5044,160.502,54.0057,14213477
