MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2015-01-01,California Islands,0,34.1826,28,21,43,16.7496,115
DISALEXI,2015-01-01,Central Coast,3,26.7382,27,19,34,10.6783,2701753
DISALEXI,2015-01-01,Colorado River,10,30.937,35,13,47,19.0614,2549914
DISALEXI,2015-01-01,North Coast,1,21.7395,22,16,28,9.099,1803935
DISALEXI,2015-01-01,North Lahontan,8,13.8298,13,6,20,9.5718,709585
DISALEXI,2015-01-01,Sacramento River,5,23.2399,23,17,29,8.7574,9045756
DISALEXI,2015-01-01,San Francisco Bay,2,26.0112,27,20,32,8.9573,579157
DISALEXI,2015-01-01,San Joaquin River,6,28.7448,29,23,35,8.529,9076861
DISALEXI,2015-01-01,South Coast,4,23.0517,23,15,30,11.7076,929435
DISALEXI,2015-01-01,South Lahontan,9,13.9034,13,5,21,10.602,335794
DISALEXI,2015-01-01,Tulare Lake,7,25.4705,25,19,32,9.2888,14101288
