MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2020-11-01,California Islands,0,15.1391,6,1,27,17.8174,115
DISALEXI,2020-11-01,Central Coast,3,13.5567,11,4,21,11.4236,2702711
DISALEXI,2020-11-01,Colorado River,10,31.9542,33,16,48,18.954,2564492
DISALEXI,2020-11-01,North Coast,1,14.0325,13,8,19,8.1453,1817912
DISALEXI,2020-11-01,North Lahontan,8,11.4075,11,6,16,7.0917,754305
DISALEXI,2020-11-01,Sacramento River,5,18.4348,16,7,28,13.2853,9827401
DISALEXI,2020-11-01,San Francisco Bay,2,11.6516,10,4,18,9.2168,579533
DISALEXI,2020-11-01,San Joaquin River,6,22.9592,23,11,34,14.2281,9310593
DISALEXI,2020-11-01,South Coast,4,18.1152,17,6,28,13.7824,933427
DISALEXI,2020-11-01,South Lahontan,9,11.6851,8,1,19,12.405,335869
DISALEXI,2020-11-01,Tulare Lake,7,25.9721,26,11,40,16.6593,14211604
