MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2024-02-01,California Islands,0,47.7913,47,34,57,14.2582,115
DISALEXI,2024-02-01,Central Coast,3,33.9356,34,29,39,8.1236,2702092
DISALEXI,2024-02-01,Colorado River,10,46.5676,47,33,60,17.2978,2566978
DISALEXI,2024-02-01,North Coast,1,22.7712,22,17,29,8.6323,1787706
DISALEXI,2024-02-01,North Lahontan,8,24.685,24,19,30,8.3477,632760
DISALEXI,2024-02-01,Sacramento River,5,31.0944,31,26,35,8.4052,9170879
DISALEXI,2024-02-01,San Francisco Bay,2,28.3982,29,23,34,8.6654,578165
DISALEXI,2024-02-01,San Joaquin River,6,38.7963,39,34,44,7.7286,9296486
DISALEXI,2024-02-01,South Coast,4,33.3349,34,27,40,9.8981,928956
DISALEXI,2024-02-01,South Lahontan,9,29.0574,28,22,36,10.7051,305286
DISALEXI,2024-02-01,Tulare Lake,7,39.5588,39,33,45,8.906,14195808
