MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2013-02-01,California Islands,0,48.6957,42.5,31.5,66,21.1623,92
DISALEXI,2013-02-01,Central Coast,3,29.2957,29.0,19.0,39,14.7408,2537141
DISALEXI,2013-02-01,Colorado River,10,47.0315,50.0,28.0,66,23.9064,2510392
DISALEXI,2013-02-01,North Coast,1,33.407,33.0,24.0,42,12.9593,1251531
DISALEXI,2013-02-01,North Lahontan,8,31.8645,32.0,22.0,42,14.8079,214358
DISALEXI,2013-02-01,Sacramento River,5,37.798,38.0,30.0,46,11.7092,7193129
DISALEXI,2013-02-01,San Francisco Bay,2,38.0114,38.0,30.0,46,12.6511,429774
DISALEXI,2013-02-01,San Joaquin River,6,40.574,41.0,30.0,52,14.9788,9099510
DISALEXI,2013-02-01,South Coast,4,34.411,34.0,22.0,46,17.1532,919658
DISALEXI,2013-02-01,South Lahontan,9,23.2271,19.0,8.0,35,18.4549,306040
DISALEXI,2013-02-01,Tulare Lake,7,36.7023,36.0,25.0,48,15.342,12894932
