MODEL,DATE,NAME,GEOID,STATEFP,COUNTYFP,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2021-09-01,San Luis Obispo,06079,06,079,32.0255,18.0,0.0,57.0,35.2872,9362271
DISALEXI,2021-09-01,San Mateo,06081,06,081,57.8969,58.0,36.0,79.0,28.9633,1072971
DISALEXI,2021-09-01,Sierra,06091,06,091,63.4043,66.0,41.0,88.0,33.2596,2757304
DISALEXI,2021-09-01,Sacramento,06067,06,067,43.2971,35.0,9.0,67.0,38.4371,2794871
DISALEXI,2021-09-01,Tulare,06107,06,107,49.8993,43.0,13.0,80.0,40.7491,13601672
DISALEXI,2021-09-01,San Benito,06069,06,069,24.9345,11.0,0.0,45.0,29.5634,4001063
DISALEXI,2021-09-01,Butte,06007,06,007,51.8222,50.0,14.0,84.0,39.4123,4779752
DISALEXI,2021-09-01,Merced,06047,06,047,48.4021,36.0,3.0,89.0,45.7625,5637266
DISALEXI,2021-09-01,Tuolumne,06109,06,109,41.5369,38.0,10.0,67.0,33.4534,6448949
DISALEXI,2021-09-01,Orange,06059,06,059,58.7381,58.0,44.0,73.0,25.8141,2247326
DISALEXI,2021-09-01,Los Angeles,06037,06,037,37.5469,33.0,5.0,59.0,33.9395,11208211
DISALEXI,2021-09-01,Santa Cruz,06087,06,087,76.5111,78.0,54.0,101.0,33.7983,1233289
DISALEXI,2021-09-01,Sonoma,06097,06,097,50.7826,51.0,27.0,72.0,31.1363,4478666
DISALEXI,2021-09-01,Marin,06041,06,041,45.4526,42.0,8.0,72.0,37.7913,1337432
DISALEXI,2021-09-01,Alameda,06001,06,001,28.2147,22.0,2.0,45.0,28.3587,2041727
DISALEXI,2021-09-01,Alpine,06003,06,003,28.6363,23.0,5.0,46.0,26.3995,2124171
DISALEXI,2021-09-01,Placer,06061,06,061,61.4418,63.0,37.0,87.0,33.2191,4071525
DISALEXI,2021-09-01,Nevada,06057,06,057,61.7966,61.0,41.0,84.0,29.0568,2776298
DISALEXI,2021-09-01,Yolo,06113,06,113,38.7826,26.0,5.0,65.0,38.4511,2927160
DISALEXI,2021-09-01,Fresno,06019,06,019,43.6176,33.0,7.0,71.0,40.9892,16927612
DISALEXI,2021-09-01,Trinity,06105,06,105,69.4185,71.0,48.0,93.0,32.5049,9028971
DISALEXI,2021-09-01,Shasta,06089,06,089,59.0522,60.0,36.0,81.0,31.7402,10968330
DISALEXI,2021-09-01,Yuba,06115,06,115,56.5591,59.0,23.0,88.0,37.8446,1834662
DISALEXI,2021-09-01,Colusa,06011,06,011,42.5435,27.0,2.0,80.0,42.8946,3323643
DISALEXI,2021-09-01,Riverside,06065,06,065,25.7806,12.4858,2.4653,40.0,31.3085,20700718
DISALEXI,2021-09-01,Contra Costa,06013,06,013,32.3823,26.0,4.0,48.0,32.3065,2004631
DISALEXI,2021-09-01,Humboldt,06023,06,023,84.5214,87.0,63.0,111.0,32.7725,9705966
DISALEXI,2021-09-01,San Diego,06073,06,073,45.6616,45.0,14.0,70.0,33.762,11839096
DISALEXI,2021-09-01,Monterey,06053,06,053,36.8409,32.0,2.0,62.0,34.2718,9210720
