Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
PTJPL,2023-07-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,57.831248,37173
PTJPL,2023-07-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,36.10923,179273
PTJPL,2023-07-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,114.628961,110099
PTJPL,2023-07-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,99.649527,29366
PTJPL,2023-07-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,95.677333,513210
PTJPL,2023-07-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,89.214566,305817
PTJPL,2023-07-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,125.733383,30572
PTJPL,2023-07-01,7-016,7-016,AMES VALLEY,AMES VALLEY,11.735751,487562
PTJPL,2023-07-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,6.045503,584286
PTJPL,2023-07-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,125.499061,22366
PTJPL,2023-07-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,152.502982,38900
PTJPL,2023-07-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,64.728501,9175
PTJPL,2023-07-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,28.81449,4542495
PTJPL,2023-07-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,109.303841,89741
PTJPL,2023-07-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,123.097772,3590
PTJPL,2023-07-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,119.3721,3534
PTJPL,2023-07-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,98.374419,17646
PTJPL,2023-07-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,8.051527,1152313
PTJPL,2023-07-01,5-054,5-054,ASH VALLEY,ASH VALLEY,112.774459,27015
PTJPL,2023-07-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,10.599303,124166
PTJPL,2023-07-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,113.228369,8622
PTJPL,2023-07-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,127.732753,3334
PTJPL,2023-07-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,99.412446,86215
PTJPL,2023-07-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,56.687155,40934
PTJPL,2023-07-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,72.543369,6191
PTJPL,2023-07-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,5.816643,175679
PTJPL,2023-07-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,7.662916,402232
PTJPL,2023-07-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,161.529375,56306
PTJPL,2023-07-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,106.976242,63222
PTJPL,2023-07-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,170.001451,7582
PTJPL,2023-07-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,55.849044,32897
PTJPL,2023-07-01,5-015,5-015,BIG VALLEY,BIG VALLEY,100.486017,108957
PTJPL,2023-07-01,5-004,5-004,BIG VALLEY,BIG VALLEY,105.369922,413987
PTJPL,2023-07-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,66.018589,144867
PTJPL,2023-07-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,16.122341,138327
PTJPL,2023-07-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,60.282069,9994
PTJPL,2023-07-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,145.761672,9810
PTJPL,2023-07-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,9.724091,282155
PTJPL,2023-07-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,3.087141,405078
PTJPL,2023-07-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,160.950331,6201
PTJPL,2023-07-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,108.492096,36119
PTJPL,2023-07-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,120.888414,146102
PTJPL,2023-07-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,4.44644,2234028
PTJPL,2023-07-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,73.540298,14244
PTJPL,2023-07-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,5.216141,413087
PTJPL,2023-07-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,11.176722,97673
PTJPL,2023-07-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,32.304029,31076
PTJPL,2023-07-01,6-101,6-101,BULL FLAT,BULL FLAT,39.430363,78457
PTJPL,2023-07-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,121.495794,10579
PTJPL,2023-07-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,79.780718,12924
PTJPL,2023-07-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,105.96762,14515
PTJPL,2023-07-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,86.099292,358135
PTJPL,2023-07-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,28.176979,39581
PTJPL,2023-07-01,6-070,6-070,CACTUS FLAT,CACTUS FLAT,21.419935,31593
PTJPL,2023-07-01,7-007,7-007,CADIZ VALLEY,CADIZ VALLEY,2.683909,1213316
PTJPL,2023-07-01,6-090,6-090,CADY FAULT AREA,CADY FAULT AREA,11.208514,35753
PTJPL,2023-07-01,9-006,9-006,CAHUILLA VALLEY,CAHUILLA VALLEY,56.623961,81848
PTJPL,2023-07-01,6-079,6-079,CALIFORNIA VALLEY,CALIFORNIA VALLEY,15.532629,261304
PTJPL,2023-07-01,7-041,7-041,CALZONA VALLEY,CALZONA VALLEY,8.872441,340869
PTJPL,2023-07-01,6-061,6-061,CAMEO AREA,CAMEO AREA,7.650734,41842
PTJPL,2023-07-01,9-028,9-028,CAMPO VALLEY,CAMPO VALLEY,65.036599,15902
PTJPL,2023-07-01,7-046,7-046,CANEBRAKE VALLEY,CANEBRAKE VALLEY,23.06051,24310
PTJPL,2023-07-01,3-007,3-007,CARMEL VALLEY,CARMEL VALLEY,125.550477,18860
PTJPL,2023-07-01,3-018,3-018,CARPINTERIA,CARPINTERIA,97.468099,33980
PTJPL,2023-07-01,3-019,3-019,CARRIZO PLAIN,CARRIZO PLAIN,50.076897,946901
PTJPL,2023-07-01,6-006,6-006,CARSON VALLEY,CARSON VALLEY,93.986054,44241
PTJPL,2023-07-01,5-029,5-029,CASTAC LAKE VALLEY,CASTAC LAKE VALLEY,65.752029,16014
PTJPL,2023-07-01,2-008,2-008,CASTRO VALLEY,CASTRO VALLEY,67.747956,8193
PTJPL,2023-07-01,6-038,6-038,CAVES CANYON VALLEY,CAVES CANYON VALLEY,6.25093,328088
