Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
PTJPL,2022-12-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,25.569257,37173
PTJPL,2022-12-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,11.467492,160221
PTJPL,2022-12-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,27.339422,110099
PTJPL,2022-12-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,29.535122,29227
PTJPL,2022-12-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,9.96989,101330
PTJPL,2022-12-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,,0
PTJPL,2022-12-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,12.830104,29830
PTJPL,2022-12-01,7-016,7-016,AMES VALLEY,AMES VALLEY,12.701663,487562
PTJPL,2022-12-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,8.537302,584286
PTJPL,2022-12-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,25.814611,22353
PTJPL,2022-12-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,29.745424,38900
PTJPL,2022-12-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,20.220272,9175
PTJPL,2022-12-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,22.838466,4536504
PTJPL,2022-12-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,9.013286,88964
PTJPL,2022-12-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,32.515042,3590
PTJPL,2022-12-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,26.361237,3524
PTJPL,2022-12-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,36.148476,17646
PTJPL,2022-12-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,9.834888,1152313
PTJPL,2022-12-01,5-054,5-054,ASH VALLEY,ASH VALLEY,9.749603,24545
PTJPL,2022-12-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,19.806187,124166
PTJPL,2022-12-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,35.309688,8980
PTJPL,2022-12-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,47.224655,3334
PTJPL,2022-12-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,27.651704,74609
PTJPL,2022-12-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,17.848268,40934
PTJPL,2022-12-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,24.316266,6191
PTJPL,2022-12-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,15.814195,175679
PTJPL,2022-12-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,18.815159,402232
PTJPL,2022-12-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,35.143664,43734
PTJPL,2022-12-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,21.216729,45527
PTJPL,2022-12-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,32.117911,7582
PTJPL,2022-12-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,34.721464,32897
PTJPL,2022-12-01,5-015,5-015,BIG VALLEY,BIG VALLEY,23.078796,108800
PTJPL,2022-12-01,5-004,5-004,BIG VALLEY,BIG VALLEY,10.102881,405078
PTJPL,2022-12-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,27.14525,144867
PTJPL,2022-12-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,19.601271,138327
PTJPL,2022-12-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,19.430058,9994
PTJPL,2022-12-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,26.487957,10130
PTJPL,2022-12-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,12.811182,282155
PTJPL,2022-12-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,6.044463,405078
PTJPL,2022-12-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,35.669086,6201
PTJPL,2022-12-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,9.254804,7598
PTJPL,2022-12-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,9.787763,43065
PTJPL,2022-12-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,10.635299,2234028
PTJPL,2022-12-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,23.491783,14238
PTJPL,2022-12-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,19.554726,413087
