Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
PTJPL,2014-04-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,53.273397,37173
PTJPL,2014-04-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,25.616863,179189
PTJPL,2014-04-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,108.548198,110099
PTJPL,2014-04-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,102.676531,29366
PTJPL,2014-04-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,65.709234,513210
PTJPL,2014-04-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,59.499364,305817
PTJPL,2014-04-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,92.230113,30572
PTJPL,2014-04-01,7-016,7-016,AMES VALLEY,AMES VALLEY,10.111604,487562
PTJPL,2014-04-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,4.432665,584286
PTJPL,2014-04-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,107.501565,22366
PTJPL,2014-04-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,113.737841,38900
PTJPL,2014-04-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,110.612425,9175
PTJPL,2014-04-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,24.932933,4542236
PTJPL,2014-04-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,69.586555,89741
PTJPL,2014-04-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,95.819777,3590
PTJPL,2014-04-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,75.348896,3534
PTJPL,2014-04-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,76.712229,17646
PTJPL,2014-04-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,6.310944,1152313
PTJPL,2014-04-01,5-054,5-054,ASH VALLEY,ASH VALLEY,67.069924,27015
PTJPL,2014-04-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,18.705491,124166
