Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
PTJPL,2023-06-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,67.584537,37173
PTJPL,2023-06-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,46.687008,179273
PTJPL,2023-06-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,121.323245,110099
PTJPL,2023-06-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,96.990022,29366
PTJPL,2023-06-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,104.875895,513210
PTJPL,2023-06-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,106.249463,305817
PTJPL,2023-06-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,128.663941,30572
PTJPL,2023-06-01,7-016,7-016,AMES VALLEY,AMES VALLEY,13.533467,487562
PTJPL,2023-06-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,5.932531,584286
PTJPL,2023-06-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,139.790038,22366
PTJPL,2023-06-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,138.119537,38900
PTJPL,2023-06-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,100.225504,9175
PTJPL,2023-06-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,33.35318,4542475
PTJPL,2023-06-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,104.173644,89741
PTJPL,2023-06-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,124.3039,3590
PTJPL,2023-06-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,115.020091,3534
PTJPL,2023-06-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,86.422475,17646
PTJPL,2023-06-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,9.005634,1152313
PTJPL,2023-06-01,5-054,5-054,ASH VALLEY,ASH VALLEY,122.067296,27015
PTJPL,2023-06-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,11.887425,124166
PTJPL,2023-06-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,115.049987,7842
PTJPL,2023-06-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,115.717457,3334
PTJPL,2023-06-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,96.366573,86103
PTJPL,2023-06-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,97.880979,40934
PTJPL,2023-06-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,115.488451,6191
PTJPL,2023-06-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,6.129845,175679
PTJPL,2023-06-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,8.641687,402232
PTJPL,2023-06-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,156.885386,56363
PTJPL,2023-06-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,97.922602,62715
PTJPL,2023-06-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,146.988525,7582
PTJPL,2023-06-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,68.140712,32897
PTJPL,2023-06-01,5-015,5-015,BIG VALLEY,BIG VALLEY,135.930413,108957
PTJPL,2023-06-01,5-004,5-004,BIG VALLEY,BIG VALLEY,113.582487,413987
PTJPL,2023-06-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,93.503841,144867
PTJPL,2023-06-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,16.729633,138327
PTJPL,2023-06-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,95.275365,9994
PTJPL,2023-06-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,114.729162,4523
PTJPL,2023-06-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,15.601102,282155
PTJPL,2023-06-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,4.4758,405078
PTJPL,2023-06-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,170.289147,6201
PTJPL,2023-06-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,105.575071,36119
