Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
PTJPL,2013-08-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,29.473919,37173
PTJPL,2013-08-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,13.345534,179273
PTJPL,2013-08-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,101.059392,110099
PTJPL,2013-08-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,82.235238,29366
PTJPL,2013-08-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,55.697999,513210
PTJPL,2013-08-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,52.025623,305817
PTJPL,2013-08-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,82.756804,30572
PTJPL,2013-08-01,7-016,7-016,AMES VALLEY,AMES VALLEY,8.192702,487562
PTJPL,2013-08-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,6.756229,584286
PTJPL,2013-08-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,88.941876,22366
PTJPL,2013-08-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,119.714499,38900
PTJPL,2013-08-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,30.62594,9175
PTJPL,2013-08-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,14.379575,4542457
PTJPL,2013-08-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,77.860097,89741
PTJPL,2013-08-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,92.680223,3590
PTJPL,2013-08-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,90.151952,3534
PTJPL,2013-08-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,85.817182,17646
PTJPL,2013-08-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,9.942935,1152304
PTJPL,2013-08-01,5-054,5-054,ASH VALLEY,ASH VALLEY,58.235203,27015
PTJPL,2013-08-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,3.784965,124166
PTJPL,2013-08-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,95.720935,8980
