MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2022-01-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,14.6228,14.0,9.0,20.0,7.6639,668
SSEBOP,2022-01-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
SSEBOP,2022-01-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,32.5541,33.0,30.0,36.0,4.5395,39743
SSEBOP,2022-01-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,33.0442,33.0,30.0,36.0,4.0795,9488
SSEBOP,2022-01-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,12.9137,12.0,7.0,17.0,8.124,159064
SSEBOP,2022-01-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,12.2544,12.0,8.0,16.0,6.8003,74425
SSEBOP,2022-01-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,19.5732,20.0,17.0,22.0,4.2268,9701
SSEBOP,2022-01-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
SSEBOP,2022-01-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
SSEBOP,2022-01-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,35.9768,36.0,32.0,40.0,5.7447,5982
SSEBOP,2022-01-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,31.4144,32.0,27.0,36.0,5.5754,2353
SSEBOP,2022-01-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,46.3751,47.0,44.0,49.0,2.9953,1605
SSEBOP,2022-01-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,23.2285,19.0,9.0,33.0,18.2348,136108
