MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2015-06-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,8.0225,1.0,0.0,8.0,14.2408,668
SSEBOP,2015-06-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
SSEBOP,2015-06-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,80.4739,83.0,60.0,101.0,30.9599,39743
SSEBOP,2015-06-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,86.662,87.0,65.0,109.0,32.8404,9502
SSEBOP,2015-06-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,140.4796,150.0,109.0,179.0,49.315,159280
SSEBOP,2015-06-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,128.7577,135.0,95.0,168.0,50.1503,74425
SSEBOP,2015-06-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,147.051,159.0,121.0,181.0,44.2977,9746
SSEBOP,2015-06-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
SSEBOP,2015-06-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
SSEBOP,2015-06-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,74.9452,76.0,47.0,101.0,39.6183,5982
SSEBOP,2015-06-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,63.7867,64.0,41.0,85.0,31.2193,2353
SSEBOP,2015-06-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,14.4093,12.0,6.0,21.0,11.0142,1605
SSEBOP,2015-06-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,94.1769,60.0,14.0,177.0,88.4415,136108
SSEBOP,2015-06-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,146.9093,154.0,125.0,174.0,35.2313,48489
