Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
EEMETRIC,2006-04-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,31.377246,668
EEMETRIC,2006-04-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
EEMETRIC,2006-04-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,49.406713,39743
EEMETRIC,2006-04-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,51.434014,9502
EEMETRIC,2006-04-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,50.623603,159794
EEMETRIC,2006-04-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,55.619953,74375
EEMETRIC,2006-04-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,80.436282,9746
EEMETRIC,2006-04-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
EEMETRIC,2006-04-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
EEMETRIC,2006-04-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,64.156302,5982
EEMETRIC,2006-04-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,50.995325,2353
EEMETRIC,2006-04-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,44.968224,1605
EEMETRIC,2006-04-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,68.582852,137884
EEMETRIC,2006-04-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,53.778362,48489
EEMETRIC,2006-04-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,94.342007,538
EEMETRIC,2006-04-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
EEMETRIC,2006-04-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,49.732783,7870
EEMETRIC,2006-04-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
EEMETRIC,2006-04-01,5-054,5-054,ASH VALLEY,ASH VALLEY,47.354624,10349
EEMETRIC,2006-04-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,0
EEMETRIC,2006-04-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,69.617112,1870
EEMETRIC,2006-04-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,89.859244,476
EEMETRIC,2006-04-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,65.178295,129
EEMETRIC,2006-04-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,47.715686,510
EEMETRIC,2006-04-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,0
EEMETRIC,2006-04-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,0
EEMETRIC,2006-04-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,0
EEMETRIC,2006-04-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,73.641026,39
EEMETRIC,2006-04-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,0
EEMETRIC,2006-04-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,0
EEMETRIC,2006-04-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,51.616558,918
EEMETRIC,2006-04-01,5-015,5-015,BIG VALLEY,BIG VALLEY,44.807578,41040
EEMETRIC,2006-04-01,5-004,5-004,BIG VALLEY,BIG VALLEY,64.28931,157385
EEMETRIC,2006-04-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,56.791683,7575
EEMETRIC,2006-04-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,0
EEMETRIC,2006-04-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,32.947788,1130
EEMETRIC,2006-04-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,62.467532,154
EEMETRIC,2006-04-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,50.669828,17397
