Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
EEMETRIC,2018-03-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,17.875749,668
EEMETRIC,2018-03-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
EEMETRIC,2018-03-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,27.224115,39743
EEMETRIC,2018-03-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,31.358661,9502
EEMETRIC,2018-03-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,46.982792,125118
EEMETRIC,2018-03-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,56.156356,55783
EEMETRIC,2018-03-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,40.194028,9746
EEMETRIC,2018-03-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
EEMETRIC,2018-03-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
EEMETRIC,2018-03-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,35.736877,5982
EEMETRIC,2018-03-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,16.19337,2353
EEMETRIC,2018-03-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,39.709657,1605
EEMETRIC,2018-03-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,57.086591,137878
EEMETRIC,2018-03-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,69.751836,48484
EEMETRIC,2018-03-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,80.700743,538
EEMETRIC,2018-03-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
EEMETRIC,2018-03-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,49.880686,7870
EEMETRIC,2018-03-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
EEMETRIC,2018-03-01,5-054,5-054,ASH VALLEY,ASH VALLEY,16.662445,10422
EEMETRIC,2018-03-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,0
EEMETRIC,2018-03-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,67.850293,1877
EEMETRIC,2018-03-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,70.703226,620
EEMETRIC,2018-03-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,84.254545,110
EEMETRIC,2018-03-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,35.47451,510
EEMETRIC,2018-03-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,0
EEMETRIC,2018-03-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,0
EEMETRIC,2018-03-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,0
EEMETRIC,2018-03-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,49.589744,39
EEMETRIC,2018-03-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,0
EEMETRIC,2018-03-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,0
EEMETRIC,2018-03-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,29.880174,918
EEMETRIC,2018-03-01,5-015,5-015,BIG VALLEY,BIG VALLEY,34.732578,41040
EEMETRIC,2018-03-01,5-004,5-004,BIG VALLEY,BIG VALLEY,38.488198,108796
EEMETRIC,2018-03-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,59.148383,7575
EEMETRIC,2018-03-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,0
EEMETRIC,2018-03-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,33.4,1130
EEMETRIC,2018-03-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,45.590909,154
EEMETRIC,2018-03-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,37.632638,17397
EEMETRIC,2018-03-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,0.0,12
EEMETRIC,2018-03-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,0
EEMETRIC,2018-03-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,33.277447,3698
EEMETRIC,2018-03-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,43.932515,71601
EEMETRIC,2018-03-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,12.439784,7963
EEMETRIC,2018-03-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,51.549849,1324
EEMETRIC,2018-03-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,,0
EEMETRIC,2018-03-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,,0
EEMETRIC,2018-03-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,,0
EEMETRIC,2018-03-01,6-101,6-101,BULL FLAT,BULL FLAT,37.229167,48
EEMETRIC,2018-03-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,46.360878,6789
EEMETRIC,2018-03-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,20.862168,1734
EEMETRIC,2018-03-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,,0
EEMETRIC,2018-03-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,29.170227,144707
EEMETRIC,2018-03-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,,0
EEMETRIC,2018-03-01,6-070,6-070,CACTUS FLAT,CACTUS FLAT,,0
EEMETRIC,2018-03-01,7-007,7-007,CADIZ VALLEY,CADIZ VALLEY,,0
EEMETRIC,2018-03-01,6-090,6-090,CADY FAULT AREA,CADY FAULT AREA,,0
EEMETRIC,2018-03-01,9-006,9-006,CAHUILLA VALLEY,CAHUILLA VALLEY,71.29504,6250
EEMETRIC,2018-03-01,6-079,6-079,CALIFORNIA VALLEY,CALIFORNIA VALLEY,,0
EEMETRIC,2018-03-01,7-041,7-041,CALZONA VALLEY,CALZONA VALLEY,,0
EEMETRIC,2018-03-01,6-061,6-061,CAMEO AREA,CAMEO AREA,,0
EEMETRIC,2018-03-01,9-028,9-028,CAMPO VALLEY,CAMPO VALLEY,66.373016,126
EEMETRIC,2018-03-01,7-046,7-046,CANEBRAKE VALLEY,CANEBRAKE VALLEY,,0
EEMETRIC,2018-03-01,3-007,3-007,CARMEL VALLEY,CARMEL VALLEY,41.287051,1282
EEMETRIC,2018-03-01,3-018,3-018,CARPINTERIA,CARPINTERIA,54.13746,13102
EEMETRIC,2018-03-01,3-019,3-019,CARRIZO PLAIN,CARRIZO PLAIN,42.600202,22739
EEMETRIC,2018-03-01,6-006,6-006,CARSON VALLEY,CARSON VALLEY,64.913074,10066
