Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
EEMETRIC,2024-05-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,69.994012,668
EEMETRIC,2024-05-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
EEMETRIC,2024-05-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,40.739954,39743
EEMETRIC,2024-05-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,41.472111,9502
EEMETRIC,2024-05-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,118.088564,159794
EEMETRIC,2024-05-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,117.963413,74425
EEMETRIC,2024-05-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,136.755182,9746
EEMETRIC,2024-05-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
EEMETRIC,2024-05-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
EEMETRIC,2024-05-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,67.383317,5982
EEMETRIC,2024-05-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,45.482363,2353
EEMETRIC,2024-05-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,80.155763,1605
EEMETRIC,2024-05-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,78.161404,137884
EEMETRIC,2024-05-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,122.579348,48489
EEMETRIC,2024-05-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,119.334572,538
EEMETRIC,2024-05-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
EEMETRIC,2024-05-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,86.392503,7870
EEMETRIC,2024-05-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
EEMETRIC,2024-05-01,5-054,5-054,ASH VALLEY,ASH VALLEY,113.323559,12106
EEMETRIC,2024-05-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,0
EEMETRIC,2024-05-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,101.981353,1877
EEMETRIC,2024-05-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,118.332657,493
EEMETRIC,2024-05-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,130.876712,219
EEMETRIC,2024-05-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,18.239216,510
EEMETRIC,2024-05-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,0
EEMETRIC,2024-05-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,0
EEMETRIC,2024-05-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,0
EEMETRIC,2024-05-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,108.769231,39
EEMETRIC,2024-05-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,0
EEMETRIC,2024-05-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,0
EEMETRIC,2024-05-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,81.683007,918
EEMETRIC,2024-05-01,5-015,5-015,BIG VALLEY,BIG VALLEY,42.757407,41040
EEMETRIC,2024-05-01,5-004,5-004,BIG VALLEY,BIG VALLEY,117.133996,163109
EEMETRIC,2024-05-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,121.152343,7575
EEMETRIC,2024-05-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,0
EEMETRIC,2024-05-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,52.679646,1130
EEMETRIC,2024-05-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,104.948052,154
EEMETRIC,2024-05-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,23.77111,17397
EEMETRIC,2024-05-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,17.166667,12
EEMETRIC,2024-05-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,0
EEMETRIC,2024-05-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,115.033176,4250
EEMETRIC,2024-05-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,114.092254,74902
EEMETRIC,2024-05-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,102.521914,7963
EEMETRIC,2024-05-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,133.367069,1324
EEMETRIC,2024-05-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,,0
EEMETRIC,2024-05-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,,0
EEMETRIC,2024-05-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,,0
EEMETRIC,2024-05-01,6-101,6-101,BULL FLAT,BULL FLAT,95.916667,48
EEMETRIC,2024-05-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,118.307793,6852
EEMETRIC,2024-05-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,35.966551,1734
EEMETRIC,2024-05-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,,0
EEMETRIC,2024-05-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,92.009702,149448
EEMETRIC,2024-05-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,,0
EEMETRIC,2024-05-01,6-070,6-070,CACTUS FLAT,CACTUS FLAT,,0
EEMETRIC,2024-05-01,7-007,7-007,CADIZ VALLEY,CADIZ VALLEY,,0
EEMETRIC,2024-05-01,6-090,6-090,CADY FAULT AREA,CADY FAULT AREA,,0
EEMETRIC,2024-05-01,9-006,9-006,CAHUILLA VALLEY,CAHUILLA VALLEY,115.60992,6250
EEMETRIC,2024-05-01,6-079,6-079,CALIFORNIA VALLEY,CALIFORNIA VALLEY,,0
EEMETRIC,2024-05-01,7-041,7-041,CALZONA VALLEY,CALZONA VALLEY,,0
EEMETRIC,2024-05-01,6-061,6-061,CAMEO AREA,CAMEO AREA,,0
EEMETRIC,2024-05-01,9-028,9-028,CAMPO VALLEY,CAMPO VALLEY,123.5,126
EEMETRIC,2024-05-01,7-046,7-046,CANEBRAKE VALLEY,CANEBRAKE VALLEY,,0
EEMETRIC,2024-05-01,3-007,3-007,CARMEL VALLEY,CARMEL VALLEY,79.049922,1282
EEMETRIC,2024-05-01,3-018,3-018,CARPINTERIA,CARPINTERIA,108.695652,1242
EEMETRIC,2024-05-01,3-019,3-019,CARRIZO PLAIN,CARRIZO PLAIN,81.198777,22739
EEMETRIC,2024-05-01,6-006,6-006,CARSON VALLEY,CARSON VALLEY,128.016546,10516
EEMETRIC,2024-05-01,5-029,5-029,CASTAC LAKE VALLEY,CASTAC LAKE VALLEY,150.198582,846
EEMETRIC,2024-05-01,2-008,2-008,CASTRO VALLEY,CASTRO VALLEY,,0
EEMETRIC,2024-05-01,6-038,6-038,CAVES CANYON VALLEY,CAVES CANYON VALLEY,,0
EEMETRIC,2024-05-01,5-045,5-045,CAYTON VALLEY,CAYTON VALLEY,113.761882,4250
EEMETRIC,2024-05-01,3-038,3-038,CAYUCOS VALLEY,CAYUCOS VALLEY,,0
EEMETRIC,2024-05-01,7-043,7-043,CHEMEHUEVI VALLEY,CHEMEHUEVI VALLEY,,0
EEMETRIC,2024-05-01,7-032,7-032,CHOCOLATE VALLEY,CHOCOLATE VALLEY,16.567164,67
EEMETRIC,2024-05-01,3-005,3-005,CHOLAME VALLEY,CHOLAME VALLEY,98.224235,17718
EEMETRIC,2024-05-01,3-042,3-042,CHORRO VALLEY,CHORRO VALLEY,93.823938,1295
EEMETRIC,2024-05-01,5-061,5-061,CHROME TOWN AREA,CHROME TOWN AREA,69.67319,511
EEMETRIC,2024-05-01,7-005,7-005,CHUCKWALLA VALLEY,CHUCKWALLA VALLEY,45.839487,4604
EEMETRIC,2024-05-01,2-005,2-005,CLAYTON VALLEY,CLAYTON VALLEY,126.765337,652
EEMETRIC,2024-05-01,5-066,5-066,CLEAR LAKE CACHE FORMATION,CLEAR LAKE CACHE FORMATION,30.144681,940
EEMETRIC,2024-05-01,5-058,5-058,CLOVER VALLEY,CLOVER VALLEY,125.6868,1606
EEMETRIC,2024-05-01,7-021.03,7-021,COACHELLA VALLEY,COACHELLA VALLEY - DESERT HOT SPRINGS,80.89237,2713
EEMETRIC,2024-05-01,7-021.01,7-021,COACHELLA VALLEY,COACHELLA VALLEY - INDIO,87.316686,293745
EEMETRIC,2024-05-01,7-021.02,7-021,COACHELLA VALLEY,COACHELLA VALLEY - MISSION CREEK,105.530675,978
EEMETRIC,2024-05-01,7-021.04,7-021,COACHELLA VALLEY,COACHELLA VALLEY - SAN GORGONIO PASS,141.88764,356
EEMETRIC,2024-05-01,4-011.04,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - CENTRAL,90.238401,7005
EEMETRIC,2024-05-01,4-011.02,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - HOLLYWOOD,81.944272,323
EEMETRIC,2024-05-01,4-011.01,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - SANTA MONICA,94.813426,4186
