MODEL,DATE,NAME,GEOID,STATEFP,COUNTYFP,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2024-02-01,San Luis Obispo,06079,06,079,25.1175,24.0,14.0,35.0,14.0744,713033
EEMETRIC,2024-02-01,San Mateo,06081,06,081,27.6989,28.0,16.0,39.0,14.9454,27285
EEMETRIC,2024-02-01,Sierra,06091,06,091,26.283,26.0,21.0,31.0,8.0824,97042
EEMETRIC,2024-02-01,Sacramento,06067,06,067,24.1232,24.0,12.0,35.0,14.3249,751225
EEMETRIC,2024-02-01,Tulare,06107,06,107,29.5274,28.0,18.0,41.0,14.8862,3182437
EEMETRIC,2024-02-01,San Benito,06069,06,069,20.0603,20.0,12.0,28.0,11.7753,239402
EEMETRIC,2024-02-01,Butte,06007,06,007,28.9826,27.0,12.0,44.0,19.3386,1037820
EEMETRIC,2024-02-01,Merced,06047,06,047,24.0773,24.0,14.0,34.0,13.3436,2377454
EEMETRIC,2024-02-01,Tuolumne,06109,06,109,21.7894,22.0,13.0,30.0,11.9817,7551
EEMETRIC,2024-02-01,Orange,06059,06,059,39.2955,41.0,26.0,54.0,17.9246,16677
EEMETRIC,2024-02-01,Los Angeles,06037,06,037,36.0078,35.0,24.0,48.0,16.2729,132063
EEMETRIC,2024-02-01,Santa Cruz,06087,06,087,22.8248,21.0,11.0,32.0,15.3082,79110
EEMETRIC,2024-02-01,Sonoma,06097,06,097,17.8223,15.0,3.0,31.0,15.4393,486618
EEMETRIC,2024-02-01,Marin,06041,06,041,31.662,32.0,25.0,39.0,10.7315,70834
EEMETRIC,2024-02-01,Alameda,06001,06,001,14.6222,13.0,5.0,21.0,11.5273,46762
EEMETRIC,2024-02-01,Alpine,06003,06,003,18.7246,17.0,12.0,23.0,9.1023,14471
EEMETRIC,2024-02-01,Placer,06061,06,061,26.2297,25.0,12.0,40.0,17.9165,202083
EEMETRIC,2024-02-01,Nevada,06057,06,057,12.3976,11.0,5.0,17.0,10.0854,20769
EEMETRIC,2024-02-01,Yolo,06113,06,113,23.2233,23.0,11.0,34.0,14.9414,1423754
EEMETRIC,2024-02-01,Fresno,06019,06,019,26.1047,25.0,17.0,35.0,12.7683,5410221
EEMETRIC,2024-02-01,Trinity,06105,06,105,23.3127,18.0,13.0,29.0,16.1989,17143
EEMETRIC,2024-02-01,Shasta,06089,06,089,27.85,28.0,21.0,34.0,9.6081,268915
EEMETRIC,2024-02-01,Yuba,06115,06,115,25.7843,24.0,8.0,40.0,19.3159,396571
EEMETRIC,2024-02-01,Colusa,06011,06,011,33.1293,33.0,20.0,46.0,17.6528,1350838
EEMETRIC,2024-02-01,Riverside,06065,06,065,40.1608,37.0,21.0,59.0,24.1724,844135
EEMETRIC,2024-02-01,Contra Costa,06013,06,013,25.2066,24.0,13.0,36.0,15.3211,192152
EEMETRIC,2024-02-01,Humboldt,06023,06,023,42.3522,44.0,31.0,54.0,16.3271,185989
EEMETRIC,2024-02-01,San Diego,06073,06,073,38.2149,39.0,21.0,53.0,21.4915,240068
EEMETRIC,2024-02-01,Monterey,06053,06,053,24.5764,25.0,15.0,34.0,13.0458,1072062
EEMETRIC,2024-02-01,Mendocino,06045,06,045,20.0583,17.0,3.0,33.0,17.6154,208261
EEMETRIC,2024-02-01,El Dorado,06017,06,017,10.0164,6.0,0.0,16.0,11.3,22797
EEMETRIC,2024-02-01,Siskiyou,06093,06,093,23.7741,24.0,19.0,29.0,8.24,884000
EEMETRIC,2024-02-01,Madera,06039,06,039,26.9029,27.0,17.0,37.0,13.0323,1612396
EEMETRIC,2024-02-01,Lake,06033,06,033,11.7716,6.0,0.0,19.0,14.0245,131973
EEMETRIC,2024-02-01,Ventura,06111,06,111,32.5683,33.0,22.0,43.0,15.0568,422451
EEMETRIC,2024-02-01,Sutter,06101,06,101,28.34,28.0,12.0,42.0,18.72,1170815
EEMETRIC,2024-02-01,Glenn,06021,06,021,27.5551,27.0,14.0,39.0,16.4923,1192749
EEMETRIC,2024-02-01,Mariposa,06043,06,043,22.1079,23.0,15.0,29.0,11.3067,2939
EEMETRIC,2024-02-01,San Bernardino,06071,06,071,35.0398,30.0,18.0,46.0,24.1927,117592
EEMETRIC,2024-02-01,Stanislaus,06099,06,099,22.7207,22.0,13.0,31.0,12.2983,1786834
EEMETRIC,2024-02-01,Imperial,06025,06,025,50.4709,52.0,30.0,71.0,25.0362,1963088
EEMETRIC,2024-02-01,Santa Clara,06085,06,085,24.0125,25.0,16.0,32.0,11.7379,113090
EEMETRIC,2024-02-01,Calaveras,06009,06,009,11.0742,9.0,2.0,18.0,10.3457,20901
EEMETRIC,2024-02-01,Tehama,06103,06,103,22.2609,23.0,8.0,34.0,15.1737,586207
EEMETRIC,2024-02-01,Santa Barbara,06083,06,083,24.8397,24.0,13.0,35.0,14.5688,540515
EEMETRIC,2024-02-01,Mono,06051,06,051,24.7417,23.0,16.0,31.0,13.4022,179931
EEMETRIC,2024-02-01,Del Norte,06015,06,015,18.7063,19.0,14.0,23.0,7.9903,39497
EEMETRIC,2024-02-01,Napa,06055,06,055,7.8671,4.0,0.0,11.0,9.7294,234617
EEMETRIC,2024-02-01,Solano,06095,06,095,20.444,20.0,10.0,30.0,12.8187,830704
EEMETRIC,2024-02-01,Modoc,06049,06,049,26.0149,27.0,18.0,34.0,11.9816,897721
EEMETRIC,2024-02-01,San Joaquin,06077,06,077,21.5575,19.0,8.0,33.0,15.3021,2309546
EEMETRIC,2024-02-01,Inyo,06027,06,027,21.1923,20.0,7.0,32.0,15.807,79450
EEMETRIC,2024-02-01,Plumas,06063,06,063,27.3544,25.0,18.0,38.0,12.5399,200232
EEMETRIC,2024-02-01,Amador,06005,06,005,16.3788,16.0,7.0,24.0,11.4367,47862
EEMETRIC,2024-02-01,San Francisco,06075,06,075,,,,,,0
EEMETRIC,2024-02-01,Kings,06031,06,031,29.699,29.0,21.0,38.0,12.8099,2261469
EEMETRIC,2024-02-01,Lassen,06035,06,035,25.4625,26.0,16.0,35.0,12.0133,561976
EEMETRIC,2024-02-01,Kern,06029,06,029,31.439,30.0,20.0,42.0,15.3629,4002222
