MODEL,DATE,NAME,GEOID,STATEFP,COUNTYFP,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2015-02-01,San Luis Obispo,06079,06,079,38.1235,38.0,25.0,52.0,19.9494,712627
EEMETRIC,2015-02-01,San Mateo,06081,06,081,31.5883,32.0,20.0,43.0,16.4656,26985
EEMETRIC,2015-02-01,Sierra,06091,06,091,48.819,50.0,35.0,64.0,17.8745,97042
EEMETRIC,2015-02-01,Sacramento,06067,06,067,37.7107,39.0,26.0,50.0,16.5051,753962
EEMETRIC,2015-02-01,Tulare,06107,06,107,44.0936,43.0,31.0,59.0,17.6446,3180650
EEMETRIC,2015-02-01,San Benito,06069,06,069,40.4451,40.0,28.0,54.0,18.1847,239400
EEMETRIC,2015-02-01,Butte,06007,06,007,38.8492,40.0,29.0,49.0,15.1189,1037803
EEMETRIC,2015-02-01,Merced,06047,06,047,38.3845,40.0,24.0,53.0,17.6059,2377681
EEMETRIC,2015-02-01,Tuolumne,06109,06,109,23.5429,24.0,14.0,32.0,12.7468,7607
EEMETRIC,2015-02-01,Orange,06059,06,059,39.5493,38.0,22.0,57.0,21.0325,16677
EEMETRIC,2015-02-01,Los Angeles,06037,06,037,41.9762,38.0,22.0,61.0,23.867,132114
EEMETRIC,2015-02-01,Santa Cruz,06087,06,087,33.5407,33.0,24.0,42.0,14.4618,79110
EEMETRIC,2015-02-01,Sonoma,06097,06,097,25.0954,21.0,9.0,41.0,18.6899,489720
EEMETRIC,2015-02-01,Marin,06041,06,041,37.6166,38.0,29.0,47.0,12.2931,70834
EEMETRIC,2015-02-01,Alameda,06001,06,001,29.0108,29.0,13.0,43.0,17.6158,47103
EEMETRIC,2015-02-01,Alpine,06003,06,003,29.5148,30.0,15.0,42.0,17.2631,14471
EEMETRIC,2015-02-01,Placer,06061,06,061,44.7821,47.0,37.0,54.0,13.6471,202319
EEMETRIC,2015-02-01,Nevada,06057,06,057,26.3813,28.0,12.0,40.0,16.5361,20784
EEMETRIC,2015-02-01,Yolo,06113,06,113,35.089,35.0,22.0,48.0,16.5445,1423766
EEMETRIC,2015-02-01,Fresno,06019,06,019,30.2611,28.0,18.0,42.0,15.6282,5406546
EEMETRIC,2015-02-01,Trinity,06105,06,105,50.3069,51.0,37.0,62.0,18.1725,17839
EEMETRIC,2015-02-01,Shasta,06089,06,089,45.0282,46.0,36.0,56.0,14.8298,278264
EEMETRIC,2015-02-01,Yuba,06115,06,115,37.8734,39.0,28.0,48.0,14.5765,396658
EEMETRIC,2015-02-01,Colusa,06011,06,011,37.93,38.0,26.0,49.0,15.8782,1351180
EEMETRIC,2015-02-01,Riverside,06065,06,065,51.7377,51.0,25.0,79.0,30.4935,842909
EEMETRIC,2015-02-01,Contra Costa,06013,06,013,43.3015,44.0,30.0,55.0,17.1417,192261
EEMETRIC,2015-02-01,Humboldt,06023,06,023,47.2125,48.0,38.0,57.0,15.7222,185250
EEMETRIC,2015-02-01,San Diego,06073,06,073,42.735,42.0,25.0,59.0,23.6101,239851
EEMETRIC,2015-02-01,Monterey,06053,06,053,32.1289,32.0,21.0,43.0,16.147,1073135
EEMETRIC,2015-02-01,Mendocino,06045,06,045,35.3796,36.0,21.0,50.0,18.3245,213227
EEMETRIC,2015-02-01,El Dorado,06017,06,017,12.2752,9.0,3.0,18.0,12.0291,22797
EEMETRIC,2015-02-01,Siskiyou,06093,06,093,42.3373,44.0,32.0,54.0,16.0544,884169
EEMETRIC,2015-02-01,Madera,06039,06,039,35.6305,37.0,22.0,49.0,16.7965,1612183
EEMETRIC,2015-02-01,Lake,06033,06,033,16.8565,14.0,3.0,28.0,14.6677,134427
EEMETRIC,2015-02-01,Ventura,06111,06,111,49.6432,51.0,39.0,61.0,17.1346,422451
EEMETRIC,2015-02-01,Sutter,06101,06,101,33.9762,33.0,21.0,46.0,15.9962,1171858
EEMETRIC,2015-02-01,Glenn,06021,06,021,38.1061,39.0,26.0,50.0,17.0167,1192729
EEMETRIC,2015-02-01,Mariposa,06043,06,043,24.6856,26.0,16.0,33.0,11.8905,2939
EEMETRIC,2015-02-01,San Bernardino,06071,06,071,48.3818,41.0,18.0,76.0,36.3148,117623
EEMETRIC,2015-02-01,Stanislaus,06099,06,099,39.7884,41.0,29.0,51.0,15.391,1781848
EEMETRIC,2015-02-01,Imperial,06025,06,025,66.9773,72.0,42.0,93.0,30.4522,1963088
EEMETRIC,2015-02-01,Santa Clara,06085,06,085,34.2132,33.0,23.0,44.0,15.6705,113085
EEMETRIC,2015-02-01,Calaveras,06009,06,009,27.0676,26.0,14.0,38.0,16.4272,20888
EEMETRIC,2015-02-01,Tehama,06103,06,103,38.7587,39.0,27.0,50.0,16.5959,587876
EEMETRIC,2015-02-01,Santa Barbara,06083,06,083,31.1534,31.0,14.0,46.0,20.2052,540139
EEMETRIC,2015-02-01,Mono,06051,06,051,24.1197,23.0,11.0,35.0,16.4147,196097
EEMETRIC,2015-02-01,Del Norte,06015,06,015,41.0588,42.0,28.0,54.0,18.4247,39497
