Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
GEESEBAL,2025-03-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,26.398204,668
GEESEBAL,2025-03-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
GEESEBAL,2025-03-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,33.362001,39743
GEESEBAL,2025-03-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,22.255209,9502
GEESEBAL,2025-03-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,14.977121,159794
GEESEBAL,2025-03-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,15.98655,74425
GEESEBAL,2025-03-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,28.54607,9746
GEESEBAL,2025-03-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
GEESEBAL,2025-03-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
GEESEBAL,2025-03-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,22.378469,5982
GEESEBAL,2025-03-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,27.005525,2353
GEESEBAL,2025-03-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,38.503427,1605
GEESEBAL,2025-03-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,22.889864,137884
GEESEBAL,2025-03-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,20.475448,48489
GEESEBAL,2025-03-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,83.226766,538
