Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
GEESEBAL,2018-04-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,11.667665,668
GEESEBAL,2018-04-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
GEESEBAL,2018-04-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,64.270689,39743
GEESEBAL,2018-04-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,52.256893,9502
GEESEBAL,2018-04-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,101.875727,148174
GEESEBAL,2018-04-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,123.742867,66386
GEESEBAL,2018-04-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,63.469013,9746
GEESEBAL,2018-04-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
GEESEBAL,2018-04-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
GEESEBAL,2018-04-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,72.859077,5982
GEESEBAL,2018-04-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,52.233744,2353
GEESEBAL,2018-04-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,45.813707,1605
GEESEBAL,2018-04-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,46.753931,137884
GEESEBAL,2018-04-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,71.461053,48489
GEESEBAL,2018-04-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,144.915888,535
GEESEBAL,2018-04-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
GEESEBAL,2018-04-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,75.583609,7870
GEESEBAL,2018-04-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
GEESEBAL,2018-04-01,5-054,5-054,ASH VALLEY,ASH VALLEY,72.752178,10903
GEESEBAL,2018-04-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,0
GEESEBAL,2018-04-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,107.765583,1877
GEESEBAL,2018-04-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,130.835484,620
GEESEBAL,2018-04-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,75.799087,219
GEESEBAL,2018-04-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,69.847059,510
GEESEBAL,2018-04-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,0
GEESEBAL,2018-04-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,0
GEESEBAL,2018-04-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,0
GEESEBAL,2018-04-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,98.615385,39
GEESEBAL,2018-04-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,0
GEESEBAL,2018-04-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,0
GEESEBAL,2018-04-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,52.995643,918
GEESEBAL,2018-04-01,5-015,5-015,BIG VALLEY,BIG VALLEY,53.14788,41040
GEESEBAL,2018-04-01,5-004,5-004,BIG VALLEY,BIG VALLEY,92.84396,121905
GEESEBAL,2018-04-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,70.746139,7575
GEESEBAL,2018-04-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,0
GEESEBAL,2018-04-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,46.485841,1130
GEESEBAL,2018-04-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,64.474026,154
GEESEBAL,2018-04-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,54.96097,17397
GEESEBAL,2018-04-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,12.5,12
GEESEBAL,2018-04-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,0
GEESEBAL,2018-04-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,76.034824,4250
GEESEBAL,2018-04-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,47.398427,74902
GEESEBAL,2018-04-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,12.377873,7963
GEESEBAL,2018-04-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,64.15861,1324
GEESEBAL,2018-04-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,,0
GEESEBAL,2018-04-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,,0
GEESEBAL,2018-04-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,,0
GEESEBAL,2018-04-01,6-101,6-101,BULL FLAT,BULL FLAT,55.166667,48
GEESEBAL,2018-04-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,86.644337,6852
GEESEBAL,2018-04-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,51.438293,1734
GEESEBAL,2018-04-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,,0
GEESEBAL,2018-04-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,43.266347,149448
GEESEBAL,2018-04-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,,0
GEESEBAL,2018-04-01,6-070,6-070,CACTUS FLAT,CACTUS FLAT,,0
GEESEBAL,2018-04-01,7-007,7-007,CADIZ VALLEY,CADIZ VALLEY,,0
GEESEBAL,2018-04-01,6-090,6-090,CADY FAULT AREA,CADY FAULT AREA,,0
GEESEBAL,2018-04-01,9-006,9-006,CAHUILLA VALLEY,CAHUILLA VALLEY,65.65392,6250
GEESEBAL,2018-04-01,6-079,6-079,CALIFORNIA VALLEY,CALIFORNIA VALLEY,,0
