Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
GEESEBAL,2025-04-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,36.356287,668
GEESEBAL,2025-04-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
GEESEBAL,2025-04-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,61.348237,39743
GEESEBAL,2025-04-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,70.409177,9502
GEESEBAL,2025-04-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,86.253063,159794
GEESEBAL,2025-04-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,81.010238,74425
GEESEBAL,2025-04-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,90.257542,9746
GEESEBAL,2025-04-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
GEESEBAL,2025-04-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
GEESEBAL,2025-04-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,81.454363,5982
GEESEBAL,2025-04-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,78.379516,2353
GEESEBAL,2025-04-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,95.636137,1605
GEESEBAL,2025-04-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,23.502285,137884
GEESEBAL,2025-04-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,59.101817,48489
GEESEBAL,2025-04-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,123.068773,538
GEESEBAL,2025-04-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
GEESEBAL,2025-04-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,74.300508,7870
GEESEBAL,2025-04-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
GEESEBAL,2025-04-01,5-054,5-054,ASH VALLEY,ASH VALLEY,82.757558,12106
GEESEBAL,2025-04-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,0
GEESEBAL,2025-04-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,107.434736,1877
GEESEBAL,2025-04-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,132.23871,620
GEESEBAL,2025-04-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,82.410959,219
GEESEBAL,2025-04-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,105.731373,510
GEESEBAL,2025-04-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,0
GEESEBAL,2025-04-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,0
GEESEBAL,2025-04-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,0
GEESEBAL,2025-04-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,100.0,35
GEESEBAL,2025-04-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,0
