Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
GEESEBAL,2010-05-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,39.047904,668
GEESEBAL,2010-05-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
GEESEBAL,2010-05-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,80.37516,39743
GEESEBAL,2010-05-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,87.960956,9502
GEESEBAL,2010-05-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,95.635045,159310
GEESEBAL,2010-05-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,105.48233,74250
GEESEBAL,2010-05-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,117.97794,9746
GEESEBAL,2010-05-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
GEESEBAL,2010-05-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
GEESEBAL,2010-05-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,105.685557,5982
GEESEBAL,2010-05-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,101.821504,2353
GEESEBAL,2010-05-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,76.690343,1605
GEESEBAL,2010-05-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,46.664036,137884
GEESEBAL,2010-05-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,79.10423,48489
GEESEBAL,2010-05-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,159.860595,538
GEESEBAL,2010-05-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
GEESEBAL,2010-05-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,117.553494,7870
GEESEBAL,2010-05-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
GEESEBAL,2010-05-01,5-054,5-054,ASH VALLEY,ASH VALLEY,105.730123,12087
GEESEBAL,2010-05-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,0
GEESEBAL,2010-05-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,121.777837,1877
GEESEBAL,2010-05-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,175.890323,620
GEESEBAL,2010-05-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,59.479452,219
GEESEBAL,2010-05-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,2.792157,510
GEESEBAL,2010-05-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,0
GEESEBAL,2010-05-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,0
GEESEBAL,2010-05-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,0
GEESEBAL,2010-05-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,125.076923,39
GEESEBAL,2010-05-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,0
GEESEBAL,2010-05-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,0
GEESEBAL,2010-05-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,62.261438,918
GEESEBAL,2010-05-01,5-015,5-015,BIG VALLEY,BIG VALLEY,71.9029,41040
GEESEBAL,2010-05-01,5-004,5-004,BIG VALLEY,BIG VALLEY,106.336259,162949
GEESEBAL,2010-05-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,54.009109,7575
GEESEBAL,2010-05-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,0
GEESEBAL,2010-05-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,60.820354,1130
GEESEBAL,2010-05-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,126.876623,154
GEESEBAL,2010-05-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,45.171926,17397
GEESEBAL,2010-05-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,10.333333,12
GEESEBAL,2010-05-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,0
GEESEBAL,2010-05-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,123.563529,4250
GEESEBAL,2010-05-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,49.170623,74902
GEESEBAL,2010-05-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,5.489891,7963
GEESEBAL,2010-05-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,72.459215,1324
