MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2004-07-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,32.6692,36.0,15.0,47.0,21.8801,668
GEESEBAL,2004-07-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
GEESEBAL,2004-07-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,47.0079,42.0,32.0,61.0,28.5277,39743
GEESEBAL,2004-07-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,58.64,62.0,55.0,70.0,26.9339,9502
GEESEBAL,2004-07-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,128.7758,144.0,103.0,167.0,52.8493,159280
GEESEBAL,2004-07-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,106.8441,121.0,50.0,158.0,57.842,74425
GEESEBAL,2004-07-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,127.1524,132.0,105.0,159.0,39.1463,9746
GEESEBAL,2004-07-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
GEESEBAL,2004-07-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
GEESEBAL,2004-07-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,30.4084,28.0,8.0,43.0,28.2293,5982
GEESEBAL,2004-07-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,45.1118,36.0,27.0,62.0,27.2879,2353
GEESEBAL,2004-07-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,12.3844,9.0,4.0,16.0,12.8812,1605
GEESEBAL,2004-07-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,44.0935,8.0,0.0,81.0,57.4439,136108
GEESEBAL,2004-07-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,157.804,169.0,146.0,181.0,34.3769,48489
GEESEBAL,2004-07-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,175.8104,178.0,176.0,180.0,7.687,538
GEESEBAL,2004-07-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,,,,,0
GEESEBAL,2004-07-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,168.3285,172.0,155.0,184.0,20.7973,7870
GEESEBAL,2004-07-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,,,,,0
GEESEBAL,2004-07-01,5-054,5-054,ASH VALLEY,ASH VALLEY,110.6603,116.0,81.0,143.0,39.7009,12106
GEESEBAL,2004-07-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,,,,,0
GEESEBAL,2004-07-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,105.4736,113.0,94.0,129.0,30.2915,1877
GEESEBAL,2004-07-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,,,,,,0
GEESEBAL,2004-07-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,,,,,,0
GEESEBAL,2004-07-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,58.9941,62.0,46.0,73.0,21.4978,510
GEESEBAL,2004-07-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,,,,,0
GEESEBAL,2004-07-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,,,,,0
GEESEBAL,2004-07-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,,,,,0
GEESEBAL,2004-07-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,173.7179,178.0,162.0,186.0,15.3238,39
GEESEBAL,2004-07-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,,,,,0
GEESEBAL,2004-07-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,,,,,0
GEESEBAL,2004-07-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,2.0153,0.0,0.0,4.0,2.6674,918
GEESEBAL,2004-07-01,5-015,5-015,BIG VALLEY,BIG VALLEY,40.8413,28.0,10.0,59.0,39.9762,41040
GEESEBAL,2004-07-01,5-004,5-004,BIG VALLEY,BIG VALLEY,104.3536,112.0,60.0,145.0,50.9191,163109
GEESEBAL,2004-07-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,20.6941,8.0,1.0,37.0,25.7451,7575
GEESEBAL,2004-07-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,,,,,0
GEESEBAL,2004-07-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,36.8611,38.0,22.0,49.0,18.1083,1130
GEESEBAL,2004-07-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,,,,,,0
GEESEBAL,2004-07-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,32.1476,20.0,6.0,50.0,33.98,16206
GEESEBAL,2004-07-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,1.0833,1.0,0.0,2.0,0.862,12
GEESEBAL,2004-07-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,,,,,0
GEESEBAL,2004-07-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,150.1285,152.0,132.0,170.0,28.6308,4250
GEESEBAL,2004-07-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,123.843,135.0,106.0,152.0,38.2589,74902
GEESEBAL,2004-07-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,5.6946,0.0,0.0,0.0,15.0693,7963
GEESEBAL,2004-07-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,10.4789,3.0,0.0,15.0,15.2351,1324
GEESEBAL,2004-07-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,,,,,,0
GEESEBAL,2004-07-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,,,,,,0
GEESEBAL,2004-07-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,,,,,,0
GEESEBAL,2004-07-01,6-101,6-101,BULL FLAT,BULL FLAT,31.9583,30.0,20.5,45.0,13.8669,48
GEESEBAL,2004-07-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,94.0378,92.0,59.0,130.0,42.8522,6852
GEESEBAL,2004-07-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,16.316,12.0,7.0,23.0,13.3094,1734
GEESEBAL,2004-07-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,,,,,,0
GEESEBAL,2004-07-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,118.0888,126.5,79.0,163.0,54.991,149448
GEESEBAL,2004-07-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,,,,,,0
GEESEBAL,2004-07-01,6-070,6-070,CACTUS FLAT,CACTUS FLAT,,,,,,0
GEESEBAL,2004-07-01,7-007,7-007,CADIZ VALLEY,CADIZ VALLEY,,,,,,0
GEESEBAL,2004-07-01,6-090,6-090,CADY FAULT AREA,CADY FAULT AREA,,,,,,0
GEESEBAL,2004-07-01,9-006,9-006,CAHUILLA VALLEY,CAHUILLA VALLEY,34.9312,20.0,8.0,44.0,40.3189,6250
GEESEBAL,2004-07-01,6-079,6-079,CALIFORNIA VALLEY,CALIFORNIA VALLEY,,,,,,0
GEESEBAL,2004-07-01,7-041,7-041,CALZONA VALLEY,CALZONA VALLEY,,,,,,0
GEESEBAL,2004-07-01,6-061,6-061,CAMEO AREA,CAMEO AREA,,,,,,0
GEESEBAL,2004-07-01,9-028,9-028,CAMPO VALLEY,CAMPO VALLEY,32.5714,31.0,26.0,36.0,10.7677,126
GEESEBAL,2004-07-01,7-046,7-046,CANEBRAKE VALLEY,CANEBRAKE VALLEY,,,,,,0
GEESEBAL,2004-07-01,3-007,3-007,CARMEL VALLEY,CARMEL VALLEY,122.7704,130.0,105.0,143.0,25.5781,527
GEESEBAL,2004-07-01,3-018,3-018,CARPINTERIA,CARPINTERIA,180.1608,187.0,172.0,193.0,17.5546,11632
GEESEBAL,2004-07-01,3-019,3-019,CARRIZO PLAIN,CARRIZO PLAIN,1.3877,0.0,0.0,0.0,4.1753,22739
GEESEBAL,2004-07-01,6-006,6-006,CARSON VALLEY,CARSON VALLEY,117.9857,125.0,82.0,161.5,51.3112,10516
GEESEBAL,2004-07-01,5-029,5-029,CASTAC LAKE VALLEY,CASTAC LAKE VALLEY,2.5485,0.0,0.0,3.0,5.5292,846
GEESEBAL,2004-07-01,2-008,2-008,CASTRO VALLEY,CASTRO VALLEY,,,,,,0
GEESEBAL,2004-07-01,6-038,6-038,CAVES CANYON VALLEY,CAVES CANYON VALLEY,,,,,,0
GEESEBAL,2004-07-01,5-045,5-045,CAYTON VALLEY,CAYTON VALLEY,168.4252,174.0,161.0,183.0,22.6265,4250
GEESEBAL,2004-07-01,3-038,3-038,CAYUCOS VALLEY,CAYUCOS VALLEY,,,,,,0
GEESEBAL,2004-07-01,7-043,7-043,CHEMEHUEVI VALLEY,CHEMEHUEVI VALLEY,,,,,,0
GEESEBAL,2004-07-01,7-032,7-032,CHOCOLATE VALLEY,CHOCOLATE VALLEY,2.2239,0.0,0.0,0.0,4.2173,67
GEESEBAL,2004-07-01,3-005,3-005,CHOLAME VALLEY,CHOLAME VALLEY,15.2809,0.0,0.0,1.0,35.9234,17718
GEESEBAL,2004-07-01,3-042,3-042,CHORRO VALLEY,CHORRO VALLEY,126.1116,122.0,99.0,147.0,32.9826,1290
GEESEBAL,2004-07-01,5-061,5-061,CHROME TOWN AREA,CHROME TOWN AREA,8.0528,5.0,3.0,13.0,6.953,511
GEESEBAL,2004-07-01,7-005,7-005,CHUCKWALLA VALLEY,CHUCKWALLA VALLEY,2.7587,0.0,0.0,0.0,11.3605,4344
GEESEBAL,2004-07-01,2-005,2-005,CLAYTON VALLEY,CLAYTON VALLEY,12.3158,4.0,0.0,25.0,15.0265,19
GEESEBAL,2004-07-01,5-066,5-066,CLEAR LAKE CACHE FORMATION,CLEAR LAKE CACHE FORMATION,19.1447,12.0,1.0,31.0,20.4205,940
GEESEBAL,2004-07-01,5-058,5-058,CLOVER VALLEY,CLOVER VALLEY,38.4072,34.0,15.0,53.0,28.4062,1606
GEESEBAL,2004-07-01,7-021.03,7-021,COACHELLA VALLEY,COACHELLA VALLEY - DESERT HOT SPRINGS,47.7077,47.0,9.0,73.0,39.8767,1707
GEESEBAL,2004-07-01,7-021.01,7-021,COACHELLA VALLEY,COACHELLA VALLEY - INDIO,62.6965,50.0,17.0,99.0,52.7638,242018
GEESEBAL,2004-07-01,7-021.02,7-021,COACHELLA VALLEY,COACHELLA VALLEY - MISSION CREEK,23.1682,21.0,12.0,28.0,16.4916,107
GEESEBAL,2004-07-01,7-021.04,7-021,COACHELLA VALLEY,COACHELLA VALLEY - SAN GORGONIO PASS,60.1154,44.5,34.5,71.5,36.8394,52
GEESEBAL,2004-07-01,4-011.04,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - CENTRAL,149.0448,138.0,125.0,181.0,34.9822,803
GEESEBAL,2004-07-01,4-011.02,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - HOLLYWOOD,,,,,,0
GEESEBAL,2004-07-01,4-011.01,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - SANTA MONICA,,,,,,0
GEESEBAL,2004-07-01,4-011.03,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - WEST COAST,144.2448,152.0,113.0,173.0,35.0638,433
GEESEBAL,2004-07-01,8-001,8-001,COASTAL PLAIN OF ORANGE COUNTY,COASTAL PLAIN OF ORANGE COUNTY,101.1156,85.0,55.0,148.0,57.6887,10239
