MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2025-07-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,44.6542,40.0,34.0,51.0,18.0742,668
GEESEBAL,2025-07-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
GEESEBAL,2025-07-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,38.8103,35.0,28.0,47.0,16.3643,39743
GEESEBAL,2025-07-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,34.9145,35.0,31.0,38.0,6.1424,9502
GEESEBAL,2025-07-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,137.8338,148.0,104.0,180.0,53.2716,159794
GEESEBAL,2025-07-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,104.5559,111.0,58.0,149.0,55.1116,74425
GEESEBAL,2025-07-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,137.4115,143.0,122.0,161.0,34.3287,9746
GEESEBAL,2025-07-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
GEESEBAL,2025-07-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
GEESEBAL,2025-07-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,31.1703,29.0,16.0,40.0,24.8443,5982
GEESEBAL,2025-07-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,42.7905,40.0,34.0,45.0,16.9244,2353
GEESEBAL,2025-07-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,46.4822,52.0,18.0,65.0,26.0974,1605
GEESEBAL,2025-07-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,42.2103,19.0,7.0,66.0,50.1076,137884
GEESEBAL,2025-07-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,140.893,150.0,126.0,166.0,34.4199,48489
GEESEBAL,2025-07-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,159.7249,161.0,156.0,164.0,5.3785,538
GEESEBAL,2025-07-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,,,,,0
GEESEBAL,2025-07-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,159.806,160.5,149.0,172.0,16.8583,7870
GEESEBAL,2025-07-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,,,,,0
GEESEBAL,2025-07-01,5-054,5-054,ASH VALLEY,ASH VALLEY,100.5053,100.0,61.0,140.0,46.0445,12106
GEESEBAL,2025-07-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,,,,,0
GEESEBAL,2025-07-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,149.8207,156.0,149.0,158.0,14.828,1829
GEESEBAL,2025-07-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,190.7613,192.0,188.0,195.0,6.2355,620
GEESEBAL,2025-07-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,137.5982,139.0,127.0,150.0,19.4587,219
GEESEBAL,2025-07-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,56.3353,57.5,45.0,70.0,16.171,510
GEESEBAL,2025-07-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,,,,,0
GEESEBAL,2025-07-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,,,,,0
GEESEBAL,2025-07-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,,,,,0
GEESEBAL,2025-07-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,151.0256,151.0,150.0,152.0,1.2504,39
GEESEBAL,2025-07-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,,,,,0
GEESEBAL,2025-07-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,,,,,0
