MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2019-10-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,4.0135,3.0,0.0,7.0,4.06,668
GEESEBAL,2019-10-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
GEESEBAL,2019-10-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,17.4901,16.0,8.0,25.0,11.5858,39742
GEESEBAL,2019-10-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,22.2185,21.0,14.0,29.0,11.125,9502
GEESEBAL,2019-10-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,33.8691,35.0,22.0,46.0,16.1074,159793
GEESEBAL,2019-10-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,29.7524,31.0,18.0,41.0,14.4523,74425
GEESEBAL,2019-10-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,36.8893,37.0,29.0,45.0,11.0402,9746
GEESEBAL,2019-10-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
GEESEBAL,2019-10-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
GEESEBAL,2019-10-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,30.053,28.0,13.0,43.0,19.3232,5980
GEESEBAL,2019-10-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,24.1441,20.0,10.0,37.0,17.6835,2353
GEESEBAL,2019-10-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,5.4922,5.0,2.0,8.0,4.3759,1605
GEESEBAL,2019-10-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,16.5429,10.0,6.0,20.0,17.3163,137884
GEESEBAL,2019-10-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,35.85,37.0,22.0,51.0,18.7487,48489
GEESEBAL,2019-10-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,66.8587,68.0,59.0,74.0,11.9789,538
GEESEBAL,2019-10-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,,,,,0
GEESEBAL,2019-10-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,39.5569,41.0,27.0,51.0,16.3647,7870
GEESEBAL,2019-10-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,,,,,0
GEESEBAL,2019-10-01,5-054,5-054,ASH VALLEY,ASH VALLEY,40.0682,41.0,29.0,51.0,13.8258,12106
GEESEBAL,2019-10-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,,,,,0
GEESEBAL,2019-10-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,44.138,41.0,23.0,63.0,24.7366,1877
GEESEBAL,2019-10-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,60.5145,61.0,54.0,67.0,9.9909,620
GEESEBAL,2019-10-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,57.9726,58.0,54.0,62.0,6.6703,219
GEESEBAL,2019-10-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,28.8118,31.0,24.0,35.0,7.9306,510
GEESEBAL,2019-10-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,,,,,0
GEESEBAL,2019-10-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,,,,,0
GEESEBAL,2019-10-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,,,,,0
GEESEBAL,2019-10-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,38.1316,42.5,34.0,48.0,17.2248,38
GEESEBAL,2019-10-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,,,,,0
GEESEBAL,2019-10-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,,,,,0
GEESEBAL,2019-10-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,8.2211,8.0,7.0,9.0,2.2263,918
GEESEBAL,2019-10-01,5-015,5-015,BIG VALLEY,BIG VALLEY,19.3133,14.0,6.0,27.0,17.7187,41040
GEESEBAL,2019-10-01,5-004,5-004,BIG VALLEY,BIG VALLEY,30.3949,31.0,21.0,39.0,12.1489,163109
GEESEBAL,2019-10-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,8.6302,8.0,3.0,14.0,6.7141,7575
GEESEBAL,2019-10-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,,,,,0
GEESEBAL,2019-10-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,6.0735,5.0,3.0,8.0,3.9861,1130
GEESEBAL,2019-10-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,38.2143,39.0,33.0,43.0,7.9902,154
GEESEBAL,2019-10-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,21.5438,15.0,1.0,37.0,21.8179,17397
GEESEBAL,2019-10-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,2.0,2.0,1.5,3.0,1.1547,12
GEESEBAL,2019-10-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,,,,,0
GEESEBAL,2019-10-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,35.0911,35.0,25.0,45.0,14.0054,4250
GEESEBAL,2019-10-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,9.4074,4.0,1.0,14.0,12.3126,74902
GEESEBAL,2019-10-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,3.565,0.0,0.0,1.0,9.6752,7963
GEESEBAL,2019-10-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,10.3588,9.0,5.0,13.0,8.3794,1324
GEESEBAL,2019-10-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,,,,,,0
GEESEBAL,2019-10-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,,,,,,0
GEESEBAL,2019-10-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,,,,,,0
GEESEBAL,2019-10-01,6-101,6-101,BULL FLAT,BULL FLAT,39.7083,40.0,37.0,42.5,3.824,48
GEESEBAL,2019-10-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,34.4553,35.0,25.0,44.0,12.9228,6852
GEESEBAL,2019-10-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,13.699,14.0,9.0,18.0,6.4819,1734
GEESEBAL,2019-10-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,,,,,,0
GEESEBAL,2019-10-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,22.3587,22.0,12.0,32.0,12.7725,149448
GEESEBAL,2019-10-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,,,,,,0
GEESEBAL,2019-10-01,6-070,6-070,CACTUS FLAT,CACTUS FLAT,,,,,,0
GEESEBAL,2019-10-01,7-007,7-007,CADIZ VALLEY,CADIZ VALLEY,,,,,,0
GEESEBAL,2019-10-01,6-090,6-090,CADY FAULT AREA,CADY FAULT AREA,,,,,,0
GEESEBAL,2019-10-01,9-006,9-006,CAHUILLA VALLEY,CAHUILLA VALLEY,4.6312,4.0,1.0,7.0,4.068,6250
GEESEBAL,2019-10-01,6-079,6-079,CALIFORNIA VALLEY,CALIFORNIA VALLEY,,,,,,0
GEESEBAL,2019-10-01,7-041,7-041,CALZONA VALLEY,CALZONA VALLEY,,,,,,0
GEESEBAL,2019-10-01,6-061,6-061,CAMEO AREA,CAMEO AREA,,,,,,0
GEESEBAL,2019-10-01,9-028,9-028,CAMPO VALLEY,CAMPO VALLEY,11.1905,12.0,6.0,16.0,6.7925,126
GEESEBAL,2019-10-01,7-046,7-046,CANEBRAKE VALLEY,CANEBRAKE VALLEY,,,,,,0
GEESEBAL,2019-10-01,3-007,3-007,CARMEL VALLEY,CARMEL VALLEY,35.1716,36.0,20.0,49.0,17.8165,1282
GEESEBAL,2019-10-01,3-018,3-018,CARPINTERIA,CARPINTERIA,60.0975,61.0,48.0,74.0,18.1091,13073
GEESEBAL,2019-10-01,3-019,3-019,CARRIZO PLAIN,CARRIZO PLAIN,1.0354,1.0,0.0,1.0,1.8878,22739
GEESEBAL,2019-10-01,6-006,6-006,CARSON VALLEY,CARSON VALLEY,37.9734,39.0,20.0,56.0,21.0455,10516
GEESEBAL,2019-10-01,5-029,5-029,CASTAC LAKE VALLEY,CASTAC LAKE VALLEY,7.0887,6.0,4.0,8.0,4.2903,846
GEESEBAL,2019-10-01,2-008,2-008,CASTRO VALLEY,CASTRO VALLEY,,,,,,0
GEESEBAL,2019-10-01,6-038,6-038,CAVES CANYON VALLEY,CAVES CANYON VALLEY,,,,,,0
GEESEBAL,2019-10-01,5-045,5-045,CAYTON VALLEY,CAYTON VALLEY,33.8666,34.0,28.0,41.0,10.6028,4250
GEESEBAL,2019-10-01,3-038,3-038,CAYUCOS VALLEY,CAYUCOS VALLEY,,,,,,0
GEESEBAL,2019-10-01,7-043,7-043,CHEMEHUEVI VALLEY,CHEMEHUEVI VALLEY,,,,,,0
GEESEBAL,2019-10-01,7-032,7-032,CHOCOLATE VALLEY,CHOCOLATE VALLEY,0.2537,0.0,0.0,0.0,0.8524,67
