MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2020-03-01,California Islands,0,76.8738,76,67,87,14.6904,295536
PTJPL,2020-03-01,Central Coast,3,70.9319,72,64,79,12.6544,32366766
PTJPL,2020-03-01,Colorado River,10,42.1591,37,29,47,21.883,56824447
PTJPL,2020-03-01,North Coast,1,60.0041,62,47,72,15.7478,52638221
PTJPL,2020-03-01,North Lahontan,8,41.8896,40,35,46,11.4585,13854247
PTJPL,2020-03-01,Sacramento River,5,58.2134,58,48,67,13.9472,72053028
PTJPL,2020-03-01,San Francisco Bay,2,63.502,62,55,70,12.3966,12944279
PTJPL,2020-03-01,San Joaquin River,6,69.0373,69,61,77,14.3747,38273927
PTJPL,2020-03-01,South Coast,4,64.8116,65,53,77,17.0124,31066176
PTJPL,2020-03-01,South Lahontan,9,38.648,37,31,45,12.0532,73345703
PTJPL,2020-03-01,Tulare Lake,7,68.1823,68,56,80,19.5137,43652427
