MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2014-10-01,California Islands,0,83.2933,83,76,91,10.7028,295846
PTJPL,2014-10-01,Central Coast,3,44.0706,41,23,65,23.8566,32370606
PTJPL,2014-10-01,Colorado River,10,19.8274,12,8,19,26.7296,56922427
PTJPL,2014-10-01,North Coast,1,63.7575,66,54,75,15.7691,55703777
PTJPL,2014-10-01,North Lahontan,8,44.2662,41,31,57,18.0169,17539391
PTJPL,2014-10-01,Sacramento River,5,54.8578,59,39,70,20.4417,78283387
PTJPL,2014-10-01,San Francisco Bay,2,59.7085,60,38,77,25.9572,12938875
PTJPL,2014-10-01,San Joaquin River,6,48.7183,46,27,69,24.4235,43891925
PTJPL,2014-10-01,South Coast,4,51.0295,50,32,69,22.8889,31343490
PTJPL,2014-10-01,South Lahontan,9,12.8351,9,6,15,13.3058,76567182
PTJPL,2014-10-01,Tulare Lake,7,37.263,28,15,59,26.6178,48420631
