MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2019-07-01,California Islands,0,120.5768,120.0,112.0,129.0,11.8834,295158
PTJPL,2019-07-01,Central Coast,3,91.7585,94.5027,50.4936,130.5061,43.8741,32334422
PTJPL,2019-07-01,Colorado River,10,22.544,10.4748,4.5129,18.4714,42.4249,56933353
PTJPL,2019-07-01,North Coast,1,146.9964,158.5113,130.5064,170.498,33.6469,55670827
PTJPL,2019-07-01,North Lahontan,8,87.0785,80.4944,52.497,118.5027,44.6505,17464193
PTJPL,2019-07-01,Sacramento River,5,126.1834,134.5045,86.4991,160.5011,48.8439,78182375
PTJPL,2019-07-01,San Francisco Bay,2,127.4323,130.0,92.5028,158.5009,47.3041,12924782
PTJPL,2019-07-01,San Joaquin River,6,101.8759,104.5038,54.4949,140.5029,52.2902,43119351
PTJPL,2019-07-01,South Coast,4,100.5176,104.5018,70.5011,132.4998,39.9394,31342288
PTJPL,2019-07-01,South Lahontan,9,21.7179,14.4874,8.5057,24.4739,26.0483,76241898
PTJPL,2019-07-01,Tulare Lake,7,87.4285,74.4986,32.4886,134.4997,60.7801,47528302
