MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2013-04-01,California Islands,0,87.4326,87.0,82.0,92.0,8.7811,296059
PTJPL,2013-04-01,Central Coast,3,77.6753,83.0,53.0,102.0,29.9465,32369088
PTJPL,2013-04-01,Colorado River,10,20.5147,8.4743,4.5099,14.456,38.9792,56921649
PTJPL,2013-04-01,North Coast,1,88.6588,90.0,76.0,102.0,20.1179,54357029
PTJPL,2013-04-01,North Lahontan,8,60.2918,56.0,47.0,70.0,21.8581,15932350
PTJPL,2013-04-01,Sacramento River,5,88.4497,90.0,75.0,102.0,21.2125,75561037
PTJPL,2013-04-01,San Francisco Bay,2,107.2241,106.0,94.0,118.0,24.8355,12942731
PTJPL,2013-04-01,San Joaquin River,6,94.1417,98.0,77.0,112.0,27.5065,39800048
PTJPL,2013-04-01,South Coast,4,69.2811,72.0,48.0,91.0,28.0198,31309261
PTJPL,2013-04-01,South Lahontan,9,16.721,10.4766,6.5177,20.477,18.4615,75323704
PTJPL,2013-04-01,Tulare Lake,7,71.984,68.0,37.0,102.0,39.4064,45891262
