MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2024-08-01,California Islands,0,119.637,119.0,112.0,128.0,11.5746,293732
PTJPL,2024-08-01,Central Coast,3,87.4159,88.5003,48.493,122.4996,40.7544,32363505
PTJPL,2024-08-01,Colorado River,10,22.9919,12.4667,8.5114,18.4667,40.2909,56933613
PTJPL,2024-08-01,North Coast,1,109.9612,122.0,86.0,137.0,34.9439,55714518
PTJPL,2024-08-01,North Lahontan,8,67.2139,56.0,35.0,96.0,40.4814,17533635
PTJPL,2024-08-01,Sacramento River,5,93.6382,98.5058,54.4965,126.4996,43.9321,78284599
PTJPL,2024-08-01,San Francisco Bay,2,97.4216,95.0,59.0,127.0,46.1826,12927329
PTJPL,2024-08-01,San Joaquin River,6,84.1021,80.5018,40.4881,122.5026,47.7184,43691174
PTJPL,2024-08-01,South Coast,4,95.7698,98.5013,64.5007,126.498,39.68,31343760
PTJPL,2024-08-01,South Lahontan,9,22.5853,16.4926,10.5131,26.4694,22.5551,76468574
PTJPL,2024-08-01,Tulare Lake,7,72.4067,56.4965,30.4856,108.4965,50.1657,48175428
