MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2018-07-01,California Islands,0,133.2539,134.0,125.0,142.0,13.2989,295061
PTJPL,2018-07-01,Central Coast,3,92.6621,90.4985,50.4962,132.5003,46.7413,32316945
PTJPL,2018-07-01,Colorado River,10,19.9091,6.4607,2.5166,12.4558,46.3415,56933950
PTJPL,2018-07-01,North Coast,1,133.1033,146.5127,112.5064,162.4951,40.8865,55726235
PTJPL,2018-07-01,North Lahontan,8,85.4598,78.4967,44.4974,122.5065,51.6028,17532392
PTJPL,2018-07-01,Sacramento River,5,118.0993,128.5047,72.4987,156.4983,53.8927,78289249
PTJPL,2018-07-01,San Francisco Bay,2,120.2174,120.5012,74.5019,160.4953,54.6649,12883017
PTJPL,2018-07-01,San Joaquin River,6,105.5136,100.5023,50.4936,152.4995,60.7235,43720156
PTJPL,2018-07-01,South Coast,4,79.0222,74.4986,46.4999,110.5003,40.2308,31345270
PTJPL,2018-07-01,South Lahontan,9,17.9975,10.4606,4.5117,18.4743,26.0114,76507633
PTJPL,2018-07-01,Tulare Lake,7,83.952,64.4954,30.4871,130.4971,62.3862,48250674
