MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2005-09-01,California Islands,0,97.1573,98.0,89.0,106.0,10.8637,296042
PTJPL,2005-09-01,Central Coast,3,68.6802,70.0,39.0,97.0,31.5283,32367179
PTJPL,2005-09-01,Colorado River,10,18.7784,8.4851,4.5027,16.466,34.1045,56932922
PTJPL,2005-09-01,North Coast,1,91.0455,97.0,77.0,109.0,24.4677,55712799
PTJPL,2005-09-01,North Lahontan,8,59.0583,54.0,39.0,77.0,27.2345,17536668
PTJPL,2005-09-01,Sacramento River,5,78.6192,85.0,54.0,100.0,29.7385,78289846
PTJPL,2005-09-01,San Francisco Bay,2,82.2844,81.0,57.0,104.0,30.593,12940916
PTJPL,2005-09-01,San Joaquin River,6,70.1986,68.0,39.0,98.0,34.5033,43798877
PTJPL,2005-09-01,South Coast,4,62.1941,62.0,41.0,83.0,26.1843,31346108
PTJPL,2005-09-01,South Lahontan,9,24.0717,21.0,13.0,30.0,16.409,76536916
PTJPL,2005-09-01,Tulare Lake,7,55.5346,44.0,22.0,86.0,38.4587,48312649
