MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2015-05-01,California Islands,0,115.4372,116.0,108.0,123.0,10.6195,295155
PTJPL,2015-05-01,Central Coast,3,90.8356,91.0,61.0,120.0,35.4987,32335790
PTJPL,2015-05-01,Colorado River,10,25.8416,12.4852,8.506,20.4637,44.6635,56924349
PTJPL,2015-05-01,North Coast,1,136.4598,142.0,124.0,153.0,24.0163,55531210
PTJPL,2015-05-01,North Lahontan,8,82.6262,81.0,62.0,100.0,29.3182,17218706
PTJPL,2015-05-01,Sacramento River,5,121.8265,123.0,100.0,143.0,30.3788,77885386
PTJPL,2015-05-01,San Francisco Bay,2,123.9506,126.0,106.0,142.0,25.6947,12889736
PTJPL,2015-05-01,San Joaquin River,6,101.4249,101.0,70.0,130.0,39.4609,42641455
PTJPL,2015-05-01,South Coast,4,82.9842,85.0,61.0,105.0,27.8758,31312212
PTJPL,2015-05-01,South Lahontan,9,21.471,16.4813,8.5052,26.4765,20.6232,75998471
PTJPL,2015-05-01,Tulare Lake,7,75.139,62.4949,38.4973,110.5034,45.347,47460737
