MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2025-01-01,California Islands,0,47.0055,46,42,51,7.0995,294325
PTJPL,2025-01-01,Central Coast,3,34.4556,34,28,41,9.6223,32368787
PTJPL,2025-01-01,Colorado River,10,11.4744,8,6,11,12.5394,56908610
PTJPL,2025-01-01,North Coast,1,24.7614,24,18,30,8.6515,52951948
PTJPL,2025-01-01,North Lahontan,8,12.9676,12,10,14,6.2445,12916609
PTJPL,2025-01-01,Sacramento River,5,22.9678,23,16,29,8.9535,69880266
PTJPL,2025-01-01,San Francisco Bay,2,28.9634,28,23,34,7.7475,12937967
PTJPL,2025-01-01,San Joaquin River,6,29.907,30,24,36,8.7677,38618972
PTJPL,2025-01-01,South Coast,4,28.8841,28,21,37,11.2845,31343921
PTJPL,2025-01-01,South Lahontan,9,14.3903,14,11,16,5.3245,74215106
PTJPL,2025-01-01,Tulare Lake,7,31.8686,33,26,38,9.4366,45070850
