MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2007-10-01,California Islands,0,88.4883,89,80,97,11.3624,280590
PTJPL,2007-10-01,Central Coast,3,51.5405,50,27,75,27.2789,32108054
PTJPL,2007-10-01,Colorado River,10,15.7789,8,5,14,27.6723,56892401
PTJPL,2007-10-01,North Coast,1,61.3993,64,53,72,14.9011,55240841
PTJPL,2007-10-01,North Lahontan,8,46.5035,44,36,55,14.2572,17426636
PTJPL,2007-10-01,Sacramento River,5,55.7045,58,45,67,17.1224,77661493
PTJPL,2007-10-01,San Francisco Bay,2,60.3469,60,44,75,21.5858,12697139
PTJPL,2007-10-01,San Joaquin River,6,51.9076,52,35,68,21.4176,43377417
PTJPL,2007-10-01,South Coast,4,45.8802,43,26,63,24.659,31128755
PTJPL,2007-10-01,South Lahontan,9,14.494,11,6,17,13.7882,76260393
PTJPL,2007-10-01,Tulare Lake,7,44.9309,38,21,66,27.5438,47656269
