MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2005-04-01,California Islands,0,115.5769,115.0,109.0,122.0,9.1361,295898
PTJPL,2005-04-01,Central Coast,3,103.6515,104.0,95.0,114.0,15.4517,32355688
PTJPL,2005-04-01,Colorado River,10,32.5432,22.4933,14.5038,34.4823,36.0374,56800439
PTJPL,2005-04-01,North Coast,1,92.4901,98.0,81.0,108.0,20.7685,50095893
PTJPL,2005-04-01,North Lahontan,8,68.5301,67.0,59.0,75.0,18.2239,11545503
PTJPL,2005-04-01,Sacramento River,5,98.2326,99.0,87.0,109.0,17.1829,67700959
PTJPL,2005-04-01,San Francisco Bay,2,104.9277,103.0,95.0,111.0,15.0136,12942619
PTJPL,2005-04-01,San Joaquin River,6,98.2009,100.0,90.0,108.0,16.9277,35333359
PTJPL,2005-04-01,South Coast,4,84.2277,87.0,72.0,99.0,21.1291,30927162
PTJPL,2005-04-01,South Lahontan,9,36.0702,34.0,23.0,46.0,19.1813,72256894
PTJPL,2005-04-01,Tulare Lake,7,86.7678,85.0,71.0,99.0,22.5914,42124264
