MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2020-10-01,California Islands,0,77.9813,79,73,84,8.1219,295928
PTJPL,2020-10-01,Central Coast,3,44.734,42,21,67,24.9737,32367534
PTJPL,2020-10-01,Colorado River,10,14.7492,8,5,13,24.4633,56932270
PTJPL,2020-10-01,North Coast,1,66.3659,73,53,82,20.6445,55722081
PTJPL,2020-10-01,North Lahontan,8,39.9155,34,23,55,21.6445,17543001
PTJPL,2020-10-01,Sacramento River,5,55.3823,58,32,76,27.2951,78294997
PTJPL,2020-10-01,San Francisco Bay,2,56.3834,53,27,78,33.5726,12925235
PTJPL,2020-10-01,San Joaquin River,6,44.6473,40,19,67,27.8204,43887664
PTJPL,2020-10-01,South Coast,4,51.9163,52,35,69,22.5124,31343557
PTJPL,2020-10-01,South Lahontan,9,13.3039,10,6,15,13.5932,76608070
PTJPL,2020-10-01,Tulare Lake,7,38.5449,29,15,59,27.7185,48418468
