MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2020-05-01,California Islands,0,89.3212,91.0,74.0,105.0,22.1153,295415
ENSEMBLE,2020-05-01,Central Coast,3,93.1139,96.0,63.0,125.0,39.1629,32368046
ENSEMBLE,2020-05-01,Colorado River,10,29.9516,12.4736,4.4732,32.492,46.5182,56925860
ENSEMBLE,2020-05-01,North Coast,1,103.7689,110.0,89.0,124.0,29.2615,55346096
ENSEMBLE,2020-05-01,North Lahontan,8,72.2019,66.0,38.0,101.0,42.3242,16796428
ENSEMBLE,2020-05-01,Sacramento River,5,98.8526,103.0,67.0,132.0,42.6364,76573272
ENSEMBLE,2020-05-01,San Francisco Bay,2,105.385,111.0,71.0,141.0,41.0605,12935812
ENSEMBLE,2020-05-01,San Joaquin River,6,94.8039,95.0,61.0,129.0,43.964,41507829
ENSEMBLE,2020-05-01,South Coast,4,101.4713,102.0,72.0,131.0,38.3603,31330636
ENSEMBLE,2020-05-01,South Lahontan,9,29.4399,20.4908,10.4954,38.4897,28.1283,75901445
ENSEMBLE,2020-05-01,Tulare Lake,7,86.5546,82.4987,42.5009,128.4978,51.8735,47067223
